"","CD16..natural.killer.cell","CD16..natural.killer.cell.1","conventional.dendritic.cell","granulocyte","monocyte","plasma.cell","plasmacytoid.dendritic.cell","T.cell"
"AL139421.1",0.0597088889642195,0.0149560652613027,0.506365766892066,0.0221154689788818,0.0409665215596245,0.0651391768455505,0.112310677271745,0.0554516664840024
"GAPDHP58",0,0,0,0,0.00601517905215376,0,0.00757915949900681,0.00217212167723613
"EIF4BP4",0,0,0,0,0.00353303392635974,0,0,0
"AL358074.1",0,0.00251136204497417,0,0,0.00241702670564231,0,0,0.00130516191653635
"AC110792.1",0.109981761195443,0.122544609738307,0.299682378768921,0.129616552049463,0.136216399287956,0.130842946171761,0.135975724438892,0.182934127170089
"TNPO1P3",0,0.00957164862504521,0,0,0,0,0.00740971755347775,0.00354882320124136
"AL158825.2",0.0145902622829784,0.00660272769241277,0,0.016307689926841,0.00633041488045606,0.0132666742801666,0,0.0112031068516728
"ACVR2B-AS1",0.014741249517961,0.00326821595583656,0,0,0,0,0,0.00179404639343676
"AC006017.1",0,0,0,0,0,0,0,0.00230114104929264
"SUCLA2P3",0,0,0,0,0.00314703950196021,0,0,0.000450185728644801
"AL109810.1",0,0,0,0,0.0031037792528865,0,0.00704779022951855,0.000806529312210932
"MYL8P",0,0,0,0,0,0,0.00693579686440503,0.00115822449113426
"PRDX3P1",0,0,0,0,0,0,0,0.000907103484651179
"AL590762.4",0,0,0,0,0,0,0,0.000402468331852315
"MTATP8P2",0,0.00224090480874515,0,0,0,0,0,0.00133439865343732
"RPL21P93",0.333679686893116,0.39951276919318,0.530063051443834,0.550737579302354,0.495307326870009,0.548124584555626,0.689277253673718,0.577535463398839
"AL354707.2",0,0,0,0,0,0,0,0.00129595760938905
"AC011287.1",0,0,0,0,0,0,0,0.000855940400426243
"MBNL1-AS1",0.0128475568511269,0.0320327444868347,0,0.0661778395826166,0.0230823459315466,0.0226717066764832,0.0491816783664234,0.0240914339656243
"MTND5P2",0,0.00451545466577893,0,0,0.00632992200121249,0.0141032660007477,0,0.00127444597194947
"AC016877.1",0,0.00257181368007282,0,0,0,0,0,0.000470272399227898
"AC073115.1",0,0.00504338224524527,0,0,0,0.0250764119625092,0,0.00726523220960966
"RPL4P4",0.898283043774691,0.650223322075838,2.5571773143915,1.67183277173476,1.01457920400836,1.04549261510372,1.83047509351838,1.33947361917246
"NAMPTP1",0,0.00245928431503217,0,0,0.0392654998673087,0.0129371607303619,0.0146269497285254,0.000958985612861824
"AL109914.1",0.0826668370853771,0,0,0,0.00313552266760381,0,0,0.00151030255865538
"MYOSLID",0,0,0,0,0,0,0.00639534630252673,0
"AL133387.2",0,0,0,0.0183314583518288,0.00324502317645434,0,0,0.00129233587172168
"AL359837.1",0,0.00915409010355303,0,0,0,0,0,0
"AL365203.1",0.0285809170116078,0.00234632663740821,0,0,0.00339613879086523,0,0,0.000819777884477138
"AL391822.1",0,0,0,0,0,0,0,0.000770959209434975
"RPL26P6",2.80867415233092,2.24742423901218,3.29871263870826,3.49842013445768,2.94987911608269,2.44235400438309,3.38384641682191,3.09313246085605
"AL672296.1",0,0,0,0.0195175842805342,0,0.00869257748126984,0,0
"MAST4-AS1",0,0.00192887795313065,0,0.0166448614814065,0,0,0,0.00171135316672705
"UBE2V1P9",0,0,0,0,0,0,0,0.000824281491934349
"LINC01150",0,0,0,0.0188423178412698,0.00614721094649242,0,0.0216214347915396,0.000992917539273386
"ZNF492",0.0410872437737205,0.00291273192742745,0,0.0371017932891846,0.00373357133356435,0,0,0.0101936380418587
"AC018644.1",0.112366431409662,0.0713297718154604,0.143134979101328,0.0484049992127852,0.0238403576985866,0.126175963878632,0.126090838267558,0.11930058130928
"AC114755.2",0,0.00249930570267475,0,0.0154574134133079,0,0,0,0.00031130836995957
"AL049745.1",0.014358278838071,0.00235812003607263,0,0,0.0063240364919959,0,0,0.00591505985805517
"AC009237.3",0,0,0,0.0755360765890642,0,0,0.0137176165153022,0.000701889247197249
"SOS1-IT1",0,0.00668944986667115,0,0.0158746329220858,0.00326159520381565,0.0131840193271637,0,0.00801450302537838
"LINC00484",0,0.00267477231722908,0,0,0,0,0,0
"AC011242.1",0,0,0,0,0,0.0152092981338501,0,0.000476837846975562
"KARSP1",0.0177532412789085,0,0,0,0,0,0,0
"AL008627.1",0.0131332050670277,0.00516931577958577,0,0.0198548750443892,0,0,0,0.00871816949487576
"CR589904.1",0,0,0,0.0196579131213101,0.0035437055087698,0,0.0157421245131382,0.00142249705628579
"EIF2S2P2",0,0,0,0,0.00247102934357185,0,0,0.000918821053544204
"EEF1DP3",0.0754285704005848,0.0385695857917623,0,0,0.0779258333613314,0.0129371607303619,0.108678344872307,0.0387481149180025
"RPL23AP19",0.0412290627306158,0.0124260759108387,0.145148754119873,0,0.0131506457959416,0.0203491818904877,0.0128958138120531,0.0131938928437168
"AC110615.1",0,0.00901582099163383,0,0,0.00714558044884985,0,0.00685701180138065,0.00431844180122407
"MIR194-2HG",0,0.0051093297701912,0,0,0.002875834219417,0.0106328594684601,0,0.00421318342519361
"AC104115.1",0,0.0214742380936824,0,0.0354373693466187,0.00421939565521382,0.0391598069667816,0.0129037830124662,0.0174181010188282
"LINC01054",0,0,0,0,0,0,0,0.000332203487190711
"AC013460.1",0,0,0,0,0,0,0,0.00172685774423373
"AL136531.1",0,0.0359610856061118,0.122793848697956,0.0784848809242249,0.0131192602856806,0.0231453204154968,0.0228819165910993,0.0522239467027679
"AL030996.1",0,0.00245155296633999,0.155242736522968,0.0174182003194636,0,0.0119218468666077,0,0.00323860402157519
"AC010240.1",0,0.00249765919552928,0,0,0.00321379919339775,0,0,0
"AL596220.1",0,0,0.144509223791269,0,0.0028987503383663,0.0132354938983917,0,0.00180841614947608
"AC092809.1",0.0131332050670277,0.00201160937525786,0,0.0145191355185075,0,0.0119218468666077,0.0137550957575193,0.00561517579490422
"AC096649.1",0.0139939969236201,0,0,0,0.00294874549741811,0,0,0.000499738703982155
"RPL7P10",0,0.0152639193538355,0,0.0326723022894426,0.0464509150268307,0.0308819091320038,0.0291665063743972,0.0212455218399293
"RPS27AP15",0,0.00788595446937668,0,0,0.0330725687009276,0,0.0295268649674729,0.0306894351305446
"CXCR2P1",0.0254011988639832,0.00451147022009071,0,0.149027801643718,0.113509765080675,0.063541054725647,0.0263279482375744,0.00390959857051882
"RPL31P20",0,0,0,0,0,0,0.0073165758899676,0
"AL031736.2",0,0.00519806755368627,0,0.0327585512941534,0,0,0.00671368500719039,0.000900859211490934
"DYNLT3P2",0,0.00322190564314641,0,0.0204508911479603,0,0.010317702293396,0,0.00531120271364526
"RPS20P1",0,0.00263329011214997,0,0.0426373958587647,0.00527637201229547,0,0,0.00471337479042142
"AL354868.1",0.066713028604334,0.083719008639838,0,0.166411930864508,0.130751743808976,0.145858451724052,0.150063214111962,0.139993879951081
"AL021396.1",0.0168798728422685,0.00479665738006973,0,0,0,0,0,0.000461008168878573
"TRBV10-2",0,0,0,0,0,0,0,0.000415121115960432
"AL035665.1",0,0,0,0,0.0034493019851897,0,0,0
"SLC25A38P1",0.0123110164295543,0.00208437521610078,0,0,0,0,0,0.000219888172620779
"SNRPFP2",0,0.00214084415730092,0,0,0,0,0,0
"AL356259.1",0,0,0,0,0,0,0,0.000459147312385265
"MTCYBP32",0,0,0,0,0,0,0,0.00048393268521838
"KRT18P26",0,0.00251367248041852,0,0.0147162090648304,0,0,0,0.00502063992842074
"ATP8A2P2",0,0.0043621606287231,0,0,0,0,0,0.00579051077408924
"RPS15P5",0.383094949072058,0.493892219642959,1.06473863124847,1.10050191012296,0.742701440842135,0.59331177175045,0.997291491277194,0.723442345758609
"XIST",1.79831510457126,1.58753702081713,2.127925157547,2.46472557349639,1.94783460402433,2.84383965849876,2.53484853676387,1.46408486047715
"AL391825.1",0,0.00314821205447475,0,0,0.00914082753962541,0.0126533937454224,0,0.00313949653838181
"ZNF688",0.435647348924117,0.325848636339904,0.318351672245906,0.485311527685686,0.375180206414995,0.631167865395546,0.384053463159606,0.321274875130902
"RPL35AP21",0.0825342470949346,0.0935917138878166,0,0.251587311788039,0.157050375595447,0.0501170527935028,0.155577315444566,0.166213744244237
"CCNB1IP1P1",0,0.00320598502793267,0,0,0,0,0,0
"DDX50P1",0.0300997398116372,0.0267927926923316,0.146892795195946,0.0700044762004506,0.00589488581548987,0.0251362407207489,0.0363244661857123,0.0177610849139147
"AL133412.1",0,0,0,0,0,0,0.00649000402304817,0
"CR391992.1",0.0276271559975364,0.0151858138827871,0,0.0909577478062023,0.0137268371205872,0,0.0501474546039619,0.00822577622176835
"AL353691.1",0.0121032357215881,0.00761185386091536,0,0,0,0,0,0.00799390526842765
"AL360091.1",0,0.0048916618408831,0,0,0.00588101632633784,0,0,0.00197688196670728
"PET100",1.66093924262307,1.57312183411659,1.50916598393367,2.04895444241437,2.26498154116894,1.8719644510746,2.11646938521997,1.19366205131217
"KHSRPP1",0,0,0,0,0.00335820672683539,0.0141382944583893,0,0.000468620275221652
"AC018462.1",0,0,0,0.038287487897006,0,0.0134012722969055,0,0.00316174881282301
"ISCA1P2",0,0,0,0,0.0028987503383663,0,0,0
"EMX2OS",0,0,0,0,0,0,0.00664741335517148,0.00177124230895758
"ARSD-AS1",0,0,0,0,0,0,0,0.000376904852797009
"AC019205.2",0.063495613228191,0.0610386270709462,0.143134979101328,0.253613260659305,0.00834544213907901,0.0793059158325195,0.027473051286615,0.0460701065223272
"AL034418.1",0,0.0050743519602936,0,0.0359649463133378,0,0.0669677782058716,0.0374416501023049,0.0206843375402018
"AC008568.1",0,0,0,0.0591198801994324,0,0,0,0.000448352319733111
"PGA3",0,0,0,0,0,0.0132801938056946,0,0.000942489719625052
"AL121972.2",0.0145142121748491,0.00523716644886922,0,0,0,0,0,0.00273993289765123
"AC097358.1",0.117033866318789,0.0408816425174935,0,0.156802789731459,0.0661118640423927,0.0761900693178177,0.138831772677526,0.0700605525699083
"AL359878.2",0,0,0,0,0,0,0,0.000451833685577803
"RPL21P89",0,0,0,0,0,0,0,0.000490533432553446
"RPSAP20",0,0,0,0,0,0,0,0.000455068815276231
"EIF1P1",0,0.00481954801616907,0,0,0,0.0347223699092865,0.0131205688679337,0.000387316784658271
"AL365203.2",0,0,0,0,0,0,0,0.000448000391456376
"IMMTP1",0,0,0,0,0,0,0,0.000877843639434942
"AC068533.2",0,0,0,0.016157113422047,0,0,0,0
"HNRNPA1P6",0.014076613296162,0.016490911403883,0.155242736522968,0.0876560113646767,0.029532242540417,0.00869257748126984,0.028792590397933,0.00997332536156563
"LINC01315",0,0.00279908965038605,0.137549510368934,0,0.00308139445886811,0,0.0423393154461122,0.00895278022999745
"AC005091.1",0,0.00497950498537488,0,0,0,0,0,0.00142839642664816
"GK3P",0,0,0,0,0.00313266358076835,0,0.0151458721224256,0
"AL157373.2",0,0.00744583640003975,0,0,0,0.0259811806678772,0,0.000425795160172631
"SEPT7P7",0.0449518192898143,0.141180781561342,0,0.084007279439406,0.0820143622478034,0.0348910081386566,0.0661462232520018,0.0570813615112382
"AL138899.2",0,0.00499275131842216,0,0.0175616491924633,0.00345627033516868,0.0101177453994751,0.00794566746962031,0.00602939980198465
"RPL7P46",0,0,0,0,0.0111583933199641,0.0127415597438812,0,0.00103977689780236
"DOCK9-AS1",0,0,0,0,0,0,0,0.00214833681524515
"RPS4XP5",0.0251274401491339,0.0318615513632702,0.122793848697956,0.112782706997611,0.0352858140407748,0.00869257748126984,0.0567917554481481,0.0408540779363381
"KIF25-AS1",0,0,0,0.0216226079247215,0,0,0,0.00178143166400579
"RHEBP1",0,0.00791010516781215,0,0,0.030136195800144,0,0.00860254946737194,0.000327181199649743
"AL137003.1",0,0.0132026735427711,0,0,0.0034782963949677,0.00709814131259918,0.00708063021054696,0.00930373100089008
"YWHAZP3",0,0.0255434989578841,0.122793848697956,0,0.0143201364995155,0.00709814131259918,0.0504553793276663,0.00776232093051732
"AL589880.1",0,0.00305452704166858,0,0,0,0.0112968552112579,0.00772456631707987,0.000452559272901664
"EIF4EP2",0,0.00428215376512694,0,0.022186448357322,0,0,0.00718237236884741,0.00142578170872244
"B3GALNT1P1",0.0117739980871027,0.00260438558198703,0,0,0,0.0171660661697388,0,0.0211579539296118
"AC005094.1",0,0.00194640005449439,0,0,0,0,0,0.00135576017292424
"FLJ31356",0.0158539045940746,0.0145427816322321,0,0,0,0.0126073527336121,0,0.00371597399691635
"ZRANB2-AS2",0,0.00256001222317574,0,0,0,0,0.00732538787233473,0.00184189551795784
"AL590483.1",0,0,0,0,0,0,0,0.000500040730695822
"AL357143.1",0.0139457377520475,0.00507694671120738,0,0.0221154689788818,0.00664087016731846,1.06947557330132,0.0211354410925577,0.0031948002297703
"AL359704.1",0,0.0121351577708338,0,0.0909964301369407,0.0116972331381176,0.0522568786144257,0.0423689062809231,0.0281725705367334
"AC243428.1",0,0,0,0,0.00377551945068997,0,0,0
"TOB1-AS1",0,0.0101918116113353,0,0.137220272150907,0.0218443646508414,0.0231749200820923,0.0810128941488424,0.0407046809906597
"GTF3AP6",0,0.00271831445182447,0,0,0,0,0,0.000591163516096275
"AL606468.1",0,0,0,0.0205160336060957,0,0,0,0.000475031437943406
"AL590640.2",0,0.00494227717677781,0,0.0207321665503762,0.0339157675369157,0,0.0295672994911473,0.0130769809201913
"MIR181A1HG",0.131934034824371,0.0918736934311507,0.761973527761606,1.04347326213663,0.133186759085777,0.101213510632515,0.449531192003294,0.0301662253520745
"AC022400.2",0,0,0,0,0,0,0,0.00037405681320823
"AKR1B1P1",0,0,0,0.0188423178412698,0.00245390884284354,0,0,0.000397909002704943
"HMGB3P9",0,0,0,0,0.00983044581180935,0,0.00634306847455098,0.000413088135235092
"RPL5P4",0.496340098164298,0.40145317760134,1.357951769462,1.74947944554416,0.469273733428902,0.931839307546616,1.27001747894921,0.724830003448017
"AL022238.2",0.149411703239788,0.0767499307426436,0.45413942520435,0.0623548637736927,0.0145365710601453,0.045101101398468,0.048797241081035,0.0575047844702602
"AL359095.1",0,0,0,0,0,0,0,0.000426688256953194
"ALMS1-IT1",0,0.0150294925779389,0,0.0160194050181996,0.0246995225583318,0.0367646968364716,0.0295178510025886,0.00877847706636183
"ANKRD36BP2",0,0,0,0.059826770695773,0.00245182807373613,0.15576020181179,0.00683417431143827,0.0330152183913193
"AL359182.2",0,0,0,0.0183314583518288,0.00266915767209436,0,0,0.00195449283318283
"AL669831.3",0.0419331203807484,0.0101061561018294,0.278931113389822,0.0532357855276628,0.01154480760446,0.0411946213245392,0.0272859703266739,0.0132466012061236
"FNTAP2",0,0.00247045460209787,0,0,0,0,0,0
"AL357556.1",0,0,0,0,0,0,0,0.000462633499637016
"UBBP1",0.0524698896841569,0.0856772604275941,0,0.137914424592798,0.0441138744354248,0.0455692631006241,0.0339568350402224,0.0296284355697786
"AK3P3",0.0133311022411693,0,0,0,0,0,0,0
"TMSB4XP6",0.0470474015582692,0.170974316271152,0.282058734160203,0.0375784884799611,0.211266869458688,0.0811526215076447,0.274977236887149,0.0929194708082625
"BIRC6-AS1",0,0,0,0,0.00284789443845815,0,0,0.00231546882465191
"TRPM2-AS",0,0,0,0.0161271181973544,0,0.0117095804214478,0,0
"AL360091.2",0,0,0,0,0,0,0.0140261380775426,0.00182308083787296
"AL772161.1",0,0.0237648951315337,0,0.0378690914674239,0.0454147556265103,0.00943205773830414,0.0596324090545756,0.0318789250344774
"HSPD1P6",0,0,0,0,0.005128628693158,0,0.00677959863529649,0.000440624947322684
"CDC42-IT1",0.060021284493533,0.0444951782675021,0.446967372527489,0.050058557770469,0.063717157409252,0.10086252450943,0.0880050536406001,0.04214333389323
"LRRC37A15P",0,0,0,0,0,0,0.00624813827565342,0.000888241313706756
"RPL4P6",0,0.00838494335878079,0,0,0.00526972187644091,0,0.0151738328395096,0.00449446954772632
"AL162231.2",0,0.00246298759847244,0,0.0183176149021495,0.0481092866224922,0,0.0133606654861045,0.0122433883786012
"RPL10P6",2.93667652173476,2.64107211401671,3.52127684079684,3.41363324035298,2.88160909522161,2.6347587621212,3.37758817625204,3.35979556005917
"MTAPP2",0,0,0,0,0,0,0.00686640438447363,0
"HSPE1P28",0,0.0032104976382175,0,0.019165884364735,0.00313552266760381,0.0128521573543549,0,0.00139626419373749
"PRRT3-AS1",0,0.00715927916533101,0,0.0159335114739158,0,0.0087123429775238,0,0.00343703011393323
"AC006059.1",0.0167955561117692,0,0,0,0.0636648567536038,0,0.114118961796808,0.00789413468678976
"TMEM254-AS1",0,0.00759079769899703,0,0.0176801248030229,0,0,0,0.00611749681006893
"AL669831.4",0.0322371970523487,0.010086755556363,0,0,0.0202376604633376,0.0366199415922165,0.0280573387874717,0.0182402130153402
"ME2P1",0,0,0,0,0,0,0,0.000915065143006085
"TRBV5-4",0,0.00267716578750554,0,0,0,0,0.00746393203735352,0.00756105700962188
"TUBB3P2",0,0,0,0,0,0,0,0.000409922571552811
"AL354793.1",0,0.00263654931689955,0,0,0,0,0,0.000896851899013274
"AL022316.1",0,0,0,0,0.00618120938055477,0,0,0
"AC138207.1",0,0,0,0,0.00379203533075249,0,0,0
"AL445669.1",0,0.00208950585779418,0,0.0145805575630882,0.00308640595101978,0,0,0.00213299323829564
"AC092569.1",0,0,0,0,0,0,0,0.00043275189954181
"ACBD6",0.330433361096816,0.291071528288304,1.09770154953003,0.743869747898795,0.254769903877772,0.380761325955391,0.776861574562681,0.312722774404641
"AL160290.2",0,0,0,0,0,0,0,0.000854466117463256
"AC119428.2",0,0.00808683955257732,0.204230235173152,0,0.0657478150524839,1.27771253228188,0.258122495242528,0.0143710078143426
"SEPHS1P4",0,0,0,0,0,0,0,0.00127814647074502
"HOXB-AS1",0.358287006074732,0.270610272227448,0,0.248407515612516,0.048456932994993,0.389693824052811,0.163431228197294,0.169811190905193
"AL021707.3",0.0259071425958113,0.00278776695761586,0,0,0,0,0,0.00306532728384465
"AF274573.2",0,0,0,0,0,0,0,0.000427062191509295
"AC018463.1",0,0.00252555714732667,0,0,0.00322871418397554,0,0,0.000422499625131468
"FO393401.1",0.325004576552998,0.332591072765017,0.18016373194181,0.223357818343423,0.164335272704919,0.460285329222679,0.387618981722581,0.178034386382736
"ATP5G1P1",0,0,0,0,0,0,0.0200559617673044,0
"AC004854.1",0.01241882389242,0,0,0,0,0,0,0
"CT45A11P",0,0.00282558196612266,0,0.0365685668858615,0,0,0,0.00155983671328589
"AURKAPS2",0,0,0,0,0,0.0162307739257813,0,0
"RPL35AP24",0,0,0,0.0181962793523615,0.00715146540489108,0,0.00744715323083821,0.00517097463777226
"HNRNPA1P28",0,0.00264463785551297,0,0.0435235131870617,0.00294064866970974,0,0.013247060221295,0.00390245699906614
"RPL22P18",0.369480747526342,0.253851508673809,0.636985164422255,0.682432389259338,0.319828406010869,0.366600142121315,0.555055144617328,0.447956427335567
"LINC01149",0,0,0,0,0,0,0,0.000363292367613662
"AL451074.4",0.0867700934410095,0.0907735878890442,0.271454169200017,0.359228518876162,0.17915549756756,0.127671663165092,0.357424341562974,0.187662130316162
"AL080317.1",0.0118115143342452,0.0109737684935178,0.145148754119873,0.0485074184157632,0.0220950438085676,0.0249088609218597,0.0424518707978765,0.00737206288092091
"RPL12P49",0,0,0,0,0,0,0,0.000411772614318856
"CNOT6LP1",0,0.0217545789274374,0,0,0.00321379919339775,0,0.024110294655708,0.00946103863576305
"SMYD3-IT1",0,0.0051167449208413,0,0,0,0,0.0073165758899676,0.00281972687454147
"C9orf147",0,0,0,0,0,0.011595196723938,0,0.00621525266345106
"AL158156.1",0.0886014114726673,0.0993508106640908,0.155242736522968,0.039574484391646,0.104095625766745,0.0755079746246338,0.145179659425222,0.128978628945561
"AC008267.2",0.0128475568511269,0,0,0,0,0,0,0
"AC006970.1",0.135591021451083,0.184570731352919,0,0.0340981418436224,0.0532858537687226,0,0.041622524641677,0.0462164048185656
"AC000081.1",0,0,0,0,0.00320973916286106,0,0,0.00152155978649007
"RPL37P4",0,0,0,0,0.003340391437858,0,0.0130167169824391,0.00289974322161302
"AL603825.1",0.0283380616794933,0.0214375633250958,0,0.016359561139887,0.0244076312832932,0.0446165686845779,0.0513736821488289,0.0334034394480909
"AL450405.1",0.520357653227719,0.470574552394466,2.06114248129038,1.51967056772926,0.814885717810168,0.70738386452198,1.23078663285785,0.736132156120531
"Z99714.1",0,0.0259345483464585,0,0.0496731833978133,0.0251422539664532,0.0937098240852356,0.0560564935405389,0.0357687495165644
"FTH1P5",0.0428262526338751,0.0388962959735206,0.348739458964421,0,0.295271214365683,0.123614294528961,0.210914638747409,0.0197678596904886
"RPL4P5",0.250806212425232,0.158785530962023,0.753301161986131,0.779934151606126,0.300162645476047,0.401025666594505,0.750851407795649,0.398797843922223
"AP000688.1",0,0.00186999206767198,0,0,0,0,0,0.000739578978271132
"LINC01840",0,0.0118351333023957,0,0,0,0,0,0.00218065804731255
"HSPB1P2",0.0300185572017323,0.00864128239622543,0,0.0282996275208213,0.00411924989483473,0.0247672420740128,0.0285581698845391,0.0170972523585265
"FAM92A1P2",0,0.00669219737364736,0,0,0.00389931981912069,0,0,0.00322419261202274
"PHBP9",0,0.00821362393117844,0,0,0,0.00598361611366272,0,0.000778216976797789
"MTND5P14",0,0.00179853866767743,0,0,0.00343812756637963,0,0,0.000843659002416209
"AL590609.2",0,0,0,0,0.00641552339850335,0,0.006763392508624,0.00179986841465444
"FMO7P",0,0,0,0,0,0,0,0.000414371972619222
"AC244636.1",0,0,0,0,0,0,0,0.000406364338704139
"AC112653.1",0,0,0,0,0,0,0.00678910052657523,0
"NFE4",0,0,0,0,0.00404766762063011,0,0,0
"AL136322.1",0,0,0,0,0,0,0,0.000453319367724623
"XXYLT1-AS2",0,0.0112631406791065,0,0.132987282492898,0,0.0290826559066772,0.00629331027946599,0.00271556559246812
"HNRNPA1P59",0,0.0018107106280975,0,0,0.00726542312418502,0,0,0.00315288639509418
"RPL7P61",0.0156505833972584,0.0020576024388321,0,0,0,0,0.00869059325056615,0.00247358642147229
"RPS12P24",0,0,0,0,0,0,0.00706653658337767,0.00135487513478119
"AL160275.2",0,0,0,0.0201382051814686,0,0.0144819462299347,0,0.00299641883874342
"AL358781.2",0,0.00476781013343021,0,0,0.00361606499435177,0.0134387719631195,0.00651480747615776,0.00125849307246348
"ARMC2-AS1",0,0.00270515851112607,0,0,0,0,0,0.00127623378412582
"AC078817.1",0.501124124093489,0.573694991680036,1.52825235403501,1.09337276978926,0.773809946053543,0.572288943529129,1.18869556145019,0.637995125636809
"GTF2IP23",0,0,0,0,0,0,0,0.000379923019177752
"AL590068.2",0,0.00246201115088985,0,0,0,0,0,0
"AC093162.1",0,0,0,0,0.00304465255162002,0.0101177453994751,0.00708324093359253,0.00123855672646478
"AL353743.2",0,0.00256679620399447,0,0,0,0.0135310208797455,0,0.000383547684127982
"AC004980.3",0,0.0327569765697762,0,0.0200776338577271,0.0089029698803364,0.0352524936199188,0.0139595899867061,0.0175604808714527
"BANF1P2",0,0,0,0,0,0,0,0.000864733338235483
"AC010422.1",0,0,0,0,0,0,0,0.00183593526011203
"TOMM20P4",0.0547122175043279,0.0630616530349025,0.144509223791269,0.129255745627663,0.10329074234531,0.0839682984352112,0.139091288924613,0.114018637769298
"LINC01284",0,0,0,0,0,0,0,0.000469719418276773
"AL022476.1",0,0,0,0,0.00628914965830933,0,0,0.000326935652275918
"BEND7P1",0,0,0,0,0,0,0,0.00178157823478041
"MTCO2P27",0,0,0,0,0,0,0,0.000501648497757119
"AL136320.1",0,0,0,0,0,0,0,0.000493135442627694
"LINC00159",0,0.004026294542883,0,0,0,0,0,0.000389831458387495
"AL359921.1",0.0149472464214672,0.00253547525510991,0,0,0,0.00858975827693939,0,0.00358998219298435
"HMGN2P3",0,0.00290605830936025,0,0,0.0107305965401457,0.0456284809112549,0.0206661545160997,0.00371363447801788
"AC004160.1",0,0,0,0,0,0,0,0.00144912816705722
"AL109811.2",0,0,0,0.0188423178412698,0.015184449209138,0.0257659983634949,0.0271076565961109,0.00173915746359059
"RPL35AP3",0,0,0,0,0,0,0,0.000791517448067131
"AC114755.3",0,0,0,0,0,0,0,0.000914282387569945
"AC009474.2",0,0.00981249465914354,0,0,0.00682070775264377,0.0113006985187531,0.00795557807846323,0.00572613910083807
"SPDYE21P",0,0.00411166626245637,0,0,0,0,0,0.00516478594854769
"TPI1P2",0,0.00799378115494929,0,0,0.00662992061429123,0,0.0121784792389981,0.00249987993043368
"DDX10P2",0,0.0076899193911584,0,0.0157518549398942,0,0,0,0.00190055134426251
"RPL4P3",0.0270909797061573,0.0185768041954069,0.137549510368934,0.0245528134432706,0.0356367433707288,0.0564960038661957,0.0565213079864401,0.0535649059997651
"DSCR9",0,0.00984922390839004,0,0,0.00734289920523659,0.0119196105003357,0.014899236023228,0.00182143766790839
"RPL23AP52",0.0174173907800154,0.00203899825696644,0,0,0.0057328120738337,0,0.0292686386361867,0.0103680676296752
"GOLGA6L5P",0,0,0,0,0,0,0,0.00182700243262082
"AC009245.1",0.133678968386217,0.122398182191365,0.65048137994913,0.434202949567275,0.203826944678676,0.244514491558075,0.402044308938061,0.205292040516871
"RPSAP25",0,0,0,0,0,0,0,0.00031066708838201
"AC012507.1",0,0,0,0,0,0,0,0.000898052842634599
"AL118508.1",0,0,0,0,0.00320795821479744,0,0.00719142831441176,0
"AC004835.1",0,0.00239425227538704,0,0,0,0,0,0.000417256103883705
"SPTLC1P1",0,0,0,0,0,0,0,0.00142047368393595
"HINT2P1",0,0,0,0,0.00283622382135236,0,0.00610575248236672,0
"RBBP8P1",0,0,0,0,0,0,0.00718237236884741,0.0042424788110676
"LINC01972",0,0,0,0,0,0,0,0.00176949809607649
"AC079834.1",0.0142728187821128,0.0554745109706657,0.133904658831083,0.142649713429538,0.126276932432037,0.104588959813118,0.113776464002869,0.0808471704379992
"AC007163.1",0.0131712870164351,0,0,0,0,0,0,0
"TCEA1P2",0.0256403511220759,0.0582896564744309,0,0.109574377536774,0.0266415931785743,0.120292966365814,0.0686507648803863,0.0547480813585298
"LINC01786",0.0139939969236201,0.0097283262439198,0,0.0160194050181996,0.00618956647726886,0.0131840193271637,0,0.00942129553629969
"LINC00595",0,0,0,0,0,0.0571919393539429,0.00635121510274386,0.000436053013639713
"AL035413.1",0.0131302909417586,0.0350599542949937,0.138709682684678,0.110421738841317,0.0484407069788178,0.0366890394687653,0.087342282070274,0.0209229896648175
"RSU1P1",0,0,0,0,0,0,0,0.000824417868876895
"AL049542.1",0,0.00516003146931847,0,0,0,0.0137991881370544,0.00654021133220077,0.00175476332508414
"AL031770.1",0,0.00286276195086073,0,0.0160194050181996,0,0,0,0
"SERPINB9P1",0.0291076053272594,0.00986376043455641,0,0,0.0193062138391481,0.0101610028743744,0.0132953494886227,0.0166496525915582
"AL512488.1",0,0,0,0,0,0,0,0.00130198350724812
"TFAMP1",0.0168798728422685,0.00735048490968546,0,0,0,0,0,0.00350233142334275
"LRRC37A6P",0,0,0,0,0,0,0.00708498273577009,0.000397412363339173
"RPL7P4",0,0.00248907945508207,0,0.0135834184559909,0.00357500057485983,0.010317702293396,0.0214149373710354,0.0084440679231958
"LINC01381",0,0,0,0,0.00310816980569932,0,0,0
"ANKRD18B",0.0130452351136641,0,0,0.0286667368628762,0,0,0,0.00343643291379165
"U73166.1",0.030838959867304,0.0163955870662692,0,0.0659903764724731,0.0169988826366699,0.0318791544437408,0.0997476336171857,0.0112353135581032
"PA2G4P4",0.133630652861162,0.120505316655133,0.145148754119873,0.191864041848616,0.0763952703044475,0.0873530030250549,0.15670688168155,0.0933867120060913
"PROX1-AS1",0,0.00252406041820114,0,0,0,0,0,0
"RPL5P26",0,0,0.122793848697956,0.0157518549398942,0.00192040896471028,0,0.00736213601704848,0.00313079300323491
