"","conventional.dendritic.cell.type.1.induced.day.9.dendritic.cell","conventional.dendritic.cell.type.2","human.embryonic.fibroblast","human.embryonic.fibroblast.induced.day.type.3.dendritic.cell","induced.day.9.dendritic.cell"
"VDAC1P11",0,0,0,0,0.00713556098937988
"AC234775.2",0.00277655996064308,0.0136099865562037,0,0,0
"AL139039.3",0.0104126078741891,0,0.00401664210147545,0.00133403535236976,0.00380422910054525
"AL109615.3",0,0,0.0221063473185555,0.0239742355529399,0.0155542728106181
"AC007064.2",0,0,0,0,0.00369171301523844
"ATP5JP1",0.00909444971739251,0,0.00439044491189425,0.00936912805099865,0.00818266328175863
"AC008937.2",0,0.0303328837219038,0,0,0
"AL139397.2",0.00262656415327139,0,0,0,0
"EEF1A1P28",0,0,0.00314527378707636,0.00551016251147898,0
"MTCO3P11",0.00327082445537447,0,0,0,0
"P4HA2-AS1",0,0,0,0.00305929967882607,0
"Z95152.1",0.0167185130057397,0.01671113152253,0.018199972246514,0.0199398211259924,0.0058882843653361
"Z97987.1",0,0,0,0.0028135166474709,0
"AC002075.2",0.197946972661204,0.0519334791522277,0.0629706982706414,0.043776429480469,0.129068611462911
"AC078991.1",0.0107324470615564,0.0261091480129644,0.0042247326647649,0.0132316614700336,0.0197635447184245
"AC010980.1",0,0,0.0126153824759311,0,0.00391180547078451
"AL365259.1",0.0021512829085228,0,0.00481380869130619,0.00187830253054097,0.0191780703862508
"ZNF101P1",0,0,0,0,0.00296202182769775
"UQCRBP1",0.10525136998058,0.0264795555880195,0.0573247436617242,0.0539424769368543,0.0854713883399963
"AL034379.1",0.281705881315171,0.130442644420423,0.0525375350576932,0.0800138375225704,0.252753790855408
"AC079922.2",0.0308116079482608,0.0340037047863007,0.201337571222274,0.126568457546871,0.0802056716283162
"EEF1A1P30",0.0028949144377558,0,0,0.00639211866263259,0
"BANF1P3",0.0339920808300238,0.0129626620756952,0.00533478533635374,0.00565802019517708,0.0407460304896037
"AL590483.2",0.00240842287527166,0,0.00564632611196549,0,0
"FAM200B",1.57545063314279,2.09774412450037,1.88725202513523,2.05198990252463,1.58267748514811
"GGTA2P",0,0,0.00420462459814353,0,0.00466282081604004
"AC092620.1",0,0,0,0,0.00432021967569987
"AC003075.1",0.0693484577929155,0.127504684423145,0.176827917528934,0.147025388309776,0.0819413382212321
"AC126615.1",0,0.0320579723307961,0.0138154194003246,0.0133178819095248,0.00221316719055176
"DDR1-AS1",0,0,0.00372229912241951,0,0
"AL356356.1",0.0156273027961462,0,0.00536461071889909,0.00201983313330614,0.00785957558949788
"AL356441.2",0.0072423184293984,0.0157588798748819,0,0.00541442389541268,0.00929984951019287
"AC097713.2",0.00650391330966702,0.0151426603919581,0.00370002926373091,0.0121753451556004,0.0145429925918579
"C3orf79",0.00354468778245745,0,0,0.00200906996379235,0.00701585642496745
"AL162615.1",0.0074617320841009,0,0.00589217318863165,0.0121258223159941,0
"RPL18AP16",0.0360122260003453,0.0595653135525553,0.0345445468777516,0.0198829372969487,0.0476604585647583
"AL161935.3",0.0436137404866475,0,0,0,0.00768694241841634
"LINC00211",0.020168560334172,0,0,0.017139715523596,0.022344712416331
"FAUP2",0.00254282018028075,0,0,0,0
"AC022034.2",0.00175824490460483,0,0.0144943510899778,0.0187936199020838,0.00375055535634359
"AC002066.1",0.00837271775296977,0.0556263656992661,0.0148246034246976,0.016596817631362,0.0186958901087443
"RPL21P109",0,0.0156432217673252,0.00635965886663218,0,0
"RPS3AP29",0.0112922173926472,0,0,0.00491396384716623,0.00983418973286947
"AC002454.1",0.121539883357032,0.438150056098637,0.24864063477907,0.242054169567023,0.105705458482107
"AC083873.1",0.0308145923826823,0,0.00957720787798772,0.00858724360412956,0.0244449534416199
"RPS15AP29",0.0241242706886249,0.0251599738472386,0.0244572856387154,0.0158468330893735,0.012241099357605
"PA2G4P1",0.00569200891731843,0.0163731920091729,0.0220419942355547,0.0067613110112024,0.00428196334838867
"AC092422.1",0,0,0,0.00458905576038714,0
"FAM21FP",0.0219136891205811,0,0.0244168824836856,0.0312215729313816,0.00812444877624512
"AL157713.1",0.0281838470575761,0.0161301509330147,0.0223771962963167,0.0101172242530049,0.00591167195638021
"AL139161.2",0,0,0,0.00390082015684715,0
"AL773545.3",0,0.0241446604854182,0,0.00182450804928472,0
"AL606489.2",0.00222536119768925,0,0,0,0
"AL023584.2",0,0,0.00475758724525327,0.00594617321405776,0
"AC119800.1",0.0128085513725352,0.033567372121309,0.0155757380313561,0.00964393088195763,0.00909473673502604
"LINC00674",0.135396504114643,0.188497046891012,0.134608553667537,0.156957237991621,0.144147359530131
"EEF1A1P31",0,0,0,0,0.0055656483968099
"AL513325.1",0,0,0,0,0.00354572486877441
"AL035425.1",0.00204549317899573,0,0,0,0
"AC073130.1",0.00190392009402471,0.0167585407432757,0.0593017482366718,0.0270193482948322,0.0162344525655111
"POU5F1P4",0.0106957157821514,0,0.0115816354751587,0.0117298909848641,0.00311998558044434
"AL353691.2",0.00196616680591137,0,0,0.00537132421146954,0
"LINC01473",0.061747116038441,0.0477420075943596,0.0241573865296411,0.119789401665606,0.090186502456665
"PPIAP13",0.00842425553387304,0.0361040877668481,0.0185142888397467,0.000910292302427539,0.0269779507319132
"DGUOK-AS1",0.0202479651111398,0.0593070136873346,0,0.0295790066972504,0.0493372131983439
"NALT1",0.00342237462802809,0.0185758220522027,0.0200276828203045,0.0353117132069007,0.0332296244303385
"RPL23AP32",0.0592552220003061,0.141619750543645,0.144246350350927,0.13270659566073,0.0582896242141724
"AC087650.1",0.0109029092682536,0,0.00897695900963955,0.0135291129608532,0
"KLF7-IT1",0.00850154030964414,0.0201409945362493,0.00449456738643959,0.034108935092082,0.0223584254582723
"AL512844.2",0,0.0224640055706626,0,0,0
"AL031289.1",0.00745782250597216,0.0198868324882106,0.00536996771077641,0.00280088223102508,0.00743045838673909
"AC004000.1",0.0169766393795969,0.0439186645181555,0.0153129073440051,0.0177991012265567,0.00670788383483887
"AL158840.1",0,0.0142609696639212,0.00514071495806585,0,0
"AL450309.1",0.00387866620893602,0,0,0,0
"AL662797.1",0,0,0,0,0.00723364448547363
"RPL21P112",0.0049541965265221,0,0,0.00244704047298549,0.00441721471150716
"AL078604.2",0,0.0261091480129644,0,0.00270696358274028,0
"NFIA-AS2",0.0061499276276201,0.01671113152253,0,0.0011404402029087,0
"CLIC4P3",0.00776972177961983,0,0.00748021016355421,0.00411422084671605,0.0103792142868042
"LINC01238",0,0,0,0.00944905331167214,0
"PRKCQ-AS1",0.00574024687892652,0.0500025200216394,0.0968288998134801,0.0482254343657617,0.0244925196965535
"LINC00649",0.00334510997850068,0,0.0215219067745521,0.0161482329274285,0.018731375058492
"LINC00844",0,0,0.00515148131573786,0.0030591767856895,0
"AL357079.1",0.0225468878401011,0.0201409945362493,0.0244726489801876,0.00702432059534401,0.00578661282857259
"RPL7AP73",0.00390094861471144,0,0.00280891168312948,0.00249574947710827,0
"AC013267.1",0.00235715513990186,0,0,0,0
"RPL36AP10",0.0041930662236541,0,0,0.00102479149885614,0
"MTCO1P12",1.53825953254452,2.14428173554571,1.81389052516124,1.95645981710243,1.67535151306788
"FLG-AS1",0,0,0.00412306003883237,0.00301092074739624,0.00692285950978597
"AL391069.3",0.425886503508892,0.410648919249836,0.161773801240765,0.152448148087901,0.213985109170278
"KCNMB2-AS1",0.00451735795539474,0,0.00554253116982882,0.008941309266391,0.0274912662506104
"AL590648.3",0.0253192190778941,0,0.00889787322185079,0,0
"AP006193.1",0.0131509270871504,0,0,0.00224139457580038,0
"PTENP1",0.0254576505889256,0.0136241505020543,0.018861578331619,0.0162262747844748,0.0291963106791178
"CELF2-AS2",0,0,0,0,0.00413477643330892
"LINC01679",0,0,0,0.00232465084462584,0
"RPL35P1",0.124434011323111,0.111451634450963,0.11331497684854,0.106868374553982,0.159699061870575
"AC003659.1",0.0144611207806334,0,0.0113191510810227,0.0241625647167635,0.0329747397104899
"AC116347.1",0.587114682998197,0.343731339040555,0.133932091564429,0.104728852862628,0.326560672601064
"RPL10P4",0.0579084575950325,0,0.0587836808845645,0.0548081925537147,0.102697527885437
"AL391832.2",0.0647484479897097,0.0853515667350669,0.0482102661836343,0.0516106346334309,0.0959261353810628
"COX6CP10",0,0,0.00314527378707636,0,0
"AC104837.2",0.0019890410559518,0,0,0.00118197896719274,0.0029425303141276
"HTR3E-AS1",0,0,0,0.00436565725706122,0.00499617131551107
"ARMC4P1",0,0,0,0.00225989588700944,0
"AC012493.1",0,0,0,0.002380778969292,0
"ATP6V0E1P3",0.00330139091151986,0,0,0,0
"LINC02257",0,0,0,0.00621535633638851,0
"AC009133.1",0.849277281694819,0.434509502429711,0.0137289262208782,0.0741049814577893,0.144129711151123
"Z98742.3",0,0,0,0.00275013591214665,0
"ZEB2-AS1",0.105285515811757,0.103019857092908,0.0124198440645562,0.0210531226489394,0.0757053476969401
"AL355574.1",0.0168842731911088,0.034682591494761,0.0380741750607725,0.0291523903203099,0.0242882715861003
"AL356273.2",0.0156741124579548,0.029383499371378,0,0.0120942171188751,0.00762304178873698
"SPATA3-AS1",0.00398800313362164,0,0,0,0
"AC005002.2",0,0.0259614351548647,0.00302407272526475,0.00216109113139187,0.00679434013366699
"AC009244.1",0.0158237535126355,0.0127098881884625,0.00966504597273029,0.00516602621679695,0.0076253875096639
"MRPL48P1",0,0,0,0.0063216359123164,0
"AC009948.2",0.0301291601998465,0,0.043962143092859,0.0385204837997116,0.033058850924174
"LRRC37A2",0.0621233179971769,0.0580473087335888,0.0881914850141181,0.0928590268964968,0.0390636393229167
"AL590682.1",0.0665079675932762,0.269292288704922,0.032490758817704,0.086079736501531,0.0808718752861023
"PPP1R26P1",0.00278829754172982,0,0,0,0
"ABCA17P",0.0154505143139048,0.0427782676721874,0.0110656382607632,0.0109071852397565,0.0129999198913574
"LINC01625",0,0,0.00597424428971087,0.00195048353433314,0.00259508005777995
"RPL9P7",0.00759837047952004,0,0.00502311714359971,0.00986259976777217,0.0092176186243693
"GOLGA2P5",0.0163326419350831,0.029622965737393,0.00734942291603714,0.00837559870942709,0.00721271642049154
"AC066692.1",0.00143144612851966,0,0.00410361798083196,0.00180145379786733,0
"LINC01410",0.0897222522901914,0.168399287681831,0.140178194593211,0.0709424441028732,0.115356679280599
"Z95327.2",0,0,0.00570398236884445,0.00171270992316775,0.00438888740539551
"AP000844.2",0,0,0,0.0212944161022549,0.00783164405822754
"LINC01589",0.00763658601410535,0.0386516498891931,0,0.00236662076636504,0
"LINC00426",0.00478738314145571,0.0176793760374973,0,0.00305136113585294,0.00718572107950846
"MID1IP1-AS1",0,0,0,0.00174064556659373,0
"CASC4P1",0.00398851546816569,0,0,0,0.00821671485900879
"MAP3K20-AS1",0.00570761228536631,0,0.00664281923262799,0,0
"ARPC3P2",0.0281678426022432,0.0461971665683546,0.0214838508699761,0.0187381344613687,0.0288418060938517
"AC104170.2",0,0,0,0.00146562030495171,0
"BRWD1-AS1",0,0,0,0.00167328141381036,0
"BX284668.5",0.353186098122641,0.245210504845569,0.188851279508872,0.208372987539718,0.212918328285217
"AC104978.1",0,0,0.00330323234933322,0.00355948844857799,0.0177948719660441
"AC008753.1",0.0574049456442442,0,0.0296637980664363,0.033343066391161,0.0290788599650065
"AC116366.2",0.00901328422585312,0,0,0,0
"TNFRSF14-AS1",0.00616495087328116,0,0,0,0.00393794822692871
"AC007560.1",0,0,0.00495522686692535,0,0
"AC137055.1",0.0254997576764873,0,0,0.00312644442168095,0.0204078254699707
"RPS2P35",0.033667909081659,0.104734126674502,0.0594494819641113,0.0583048045856254,0.0595472555160522
"RPL39P6",0,0,0,0.00829077643723364,0.00728535143534342
"AC078993.1",0,0,0,0,0.0036868158976237
"AC017079.2",0.0100421076139404,0,0.0089758427416692,0.00261054404439089,0
"CD81-AS1",0,0,0,0.0120672212985007,0.0183547897338867
"AC112656.1",0,0,0,0.00297735338600074,0
"AL021153.1",0,0,0,0.00223959184842292,0
"PAXBP1-AS1",0.047073355853447,0.0157588798748819,0.0214762711134113,0.0225275528740382,0.0154063561757406
"AL357055.3",0.0247330579333049,0.0791771498165632,0.00950125631738882,0.019177161571564,0.0100025765101115
"AC009312.1",0,0,0.00372229912241951,0.00319938930799109,0
"LINC02096",0.0118258784564837,0.0291502726705451,0.0185324528178231,0.00154992470193116,0.00934995365142822
"AL139095.4",0.00322429943615519,0,0,0,0
"CRIP1P2",0,0,0,0,0.0102670981089274
"TMEM250",0.165432086349197,0.406459778547287,0.738030212042762,0.613552526505238,0.265385295391083
"OR7E7P",0.010644522801401,0.0289527977767744,0,0.00844649213500901,0.0110679680506388
"AL356364.1",0,0,0,0.00186172315599892,0
"AC006210.2",0.0262896671808275,0.0448048514755149,0.0163688034307761,0.0161487525708891,0.0270447155634562
"HMGN2P17",0,0,0,0.00192581796822943,0
"ST6GAL2-IT1",0,0,0.00941777971924328,0,0.00779102325439453
"AL133477.1",0.00769043654369291,0.0177839445440393,0.00788668061866135,0.0118080214015928,0.0118442424138387
"AL121748.2",0,0,0.00415625142269447,0.00176277030973116,0.0068120714823405
"AL513320.1",0.004511428012034,0,0.0326997893755553,0.0289528866486143,0
"LINC00707",0,0,0.0485651453987497,0.00729513669338156,0
"PAGE2B",0.0161332371947053,0,0,0.00123543202950722,0
"AC108058.1",0,0,0.00564632611196549,0.0016702076118573,0
"BX470102.1",0.0109765175764547,0,0,0.00214539308041076,0.00653929773966471
"AL133417.1",0.00375225858033699,0,0,0,0
"AL121781.1",0.00188889552135857,0,0,0,0.00404603703816732
"AL603839.3",0.0295940012790277,0.0177839445440393,0.0634824322872475,0.0606171034911949,0.0197903334299723
"AL034417.2",0.00391142388221727,0,0.0130485261072878,0.0196920483015082,0.0132561060587565
"snoU13",0,0,0.00481380869130619,0,0
"U3.#~44",0.00893416099512953,0,0.0817778122229654,0.144784018489427,0.0369980284372965
"RNU7-50P",0.364770588604993,0.171799807172073,0.0975989236206305,0.0405096351289926,0.192869434674581
"SNORD13E",0.0135700974703277,0,0,0.00264200203498303,0.00274341837565104
"SNORD11",0.00895106305881422,0.0156432217673252,0.0284389816346716,0.00994297232115077,0.0300581784248352
"SNORA13",0.00291637675439272,0,0.0130637649629937,0.00216961010130138,0.00432760429382324
"RNU7-140P",0,0,0,0,0.00259508005777995
"RNU7-57P",0,0.0300872608235008,0,0.00359853472196864,0
"snoU13.#~5",0.00175824490460483,0,0,0,0
"SNORA81.#~2",0,0.0613470406908738,0.0139101614717577,0.0047843238184567,0.00797621281941732
"RNU6-437P",0.00553664824958193,0.0201409945362493,0,0,0
"Y_RNA.#~631",0,0,0,0,0.00413508860270182
"Y_RNA.#~634",0,0,0,0,0.00639972750345866
"RNU7-107P",0.00314638787165201,0,0,0,0
"Y_RNA.#~636",0.00583148511309792,0,0,0.00592478185118497,0
"snoU13.#~11",0,0,0,0,0.00436686134338379
"snoU13.#~12",0.00542696796233225,0,0,0,0
"RNU6-625P",0,0,0,0.00404143760761313,0
"RNU7-56P",0.00284023342415663,0,0,0,0
"Y_RNA.#~637",0.00547725636795412,0,0.00971665929575435,0.00185634031873404,0.00797621281941732
"RNU7-96P",0.00454443991737153,0,0,0,0
"RNU7-194P",0.00666493940441861,0,0.00643332708077353,0.00396596265517,0
"MIR1972-1",0,0,0,0.00842456676167228,0.00429157829284668
"SCARNA7",0,0,0,0,0.0029425303141276
"snoU13.#~15",0.00215480079898587,0,0,0,0
"SCARNA18B",0.00886543142109943,0,0.0119389221316478,0.0101413395260409,0.0195237064361572
"RNU7-80P",0.00284023342415663,0,0.0051968128954778,0.0119049276498104,0
"RNU7-45P",0.0366643145265738,0.0219168412057977,0.00265025545339115,0.0119476869462889,0.0121401484807332
"snoU109.#~3",0,0,0.00609768101426422,0.00505090275565243,0
"SCARNA18",0,0,0,0.00348006109666765,0
"RNU7-59P",0,0,0,0.00170833366026248,0.00327004210154215
"RNU7-85P",0.0124116271236611,0,0,0,0
"RNU7-125P",0,0,0.0105952020551338,0,0
"ACA64.#~3",0.0460048327861779,0.070834598258922,0.0423543001784653,0.0704835211980181,0.0432504647572835
"RNA5SP246",0,0,0.00280891168312948,0,0.00417623329162598
"RNU6-956P",0,0,0,0.002115608145781,0
"SNORD13",0.0293227911880153,0.0664465568567577,0.00407124816394243,0.0498923025702959,0.0633511877059937
"Y_RNA.#~648",0.0131604585222941,0.0518313175753543,0,0.00919699934121263,0.00481470902760824
"snoU13.#~24",0.00338472130126104,0,0,0,0
"SNORD123",0.0109387034609057,0,0,0,0.00350001589457194
"RNU7-119P",0,0,0.0075869294463611,0,0
"RNU2-11P",0,0,0,0.002379418156203,0
"RNU7-195P",0,0.0176793760374973,0,0.00225989588700944,0
"SNORD109B",0,0,0,0,0.00431329663594564
"SNORA84",0,0,0.00512696485050389,0.00340164164530185,0
"snoU109.#~4",0,0,0,0.0019306619323523,0
"RPL5P22",0.0683534631923753,0.0914416705307208,0.0679877224515696,0.0776783896170382,0.0881052691141764
"CR383656.1",0,0,0.00329377963894703,0.00258747343669274,0.00761164665222168
"AC025164.1",0.0334381931124459,0.02241261381852,0.0094299421935785,0,0.021721391359965
"RN7SL499P",0,0,0,0,0.00701614475250244
"RPS26P55",0.0167834239014889,0.0184247117293508,0.0125276522558244,0.00829867512098202,0.0282844870885213
"NCK1-AS1",0.482689949930931,0.392109113304239,0.178626766556599,0.110109768264521,0.238147913455963
"RPS20P22",0.00556172322696127,0.0610347837209702,0.0331960994689191,0.0332747911493327,0
"RN7SL442P",0,0.0246810552320982,0.00585408328009433,0.00186027289910428,0
"AC026254.2",0.136632799549315,0.0564819299861004,0.0486992148102307,0.0506343090047942,0.100359167575836
"RN7SL546P",0,0.01695527214753,0,0,0
"AC069439.1",0.00160368663260578,0,0.0133052888463755,0.00628569630079423,0
"AC008026.1",0.279859238741349,0.548959059150595,0.281159924679115,0.339831772929216,0.409970043500265
"RN7SL589P",0.00437634464539933,0,0,0.0047153514454185,0.00251964966456095
"RN7SL757P",0,0,0,0.00414337215965846,0
"RPS4XP23",0.0160020959178238,0.0557809785792702,0.0172295265510434,0.0172478351074332,0.0280906143188477
"AC009220.2",0,0,0.00765697917000192,0.00392647535161418,0
"AC005412.2",0.00783824765837038,0,0,0.00381100781915804,0.0207074788411458
"TXNDC5",0.00278829754172982,0,0,0.00327793423118638,0
"AC092691.1",0.00295021870140684,0,0.00481963509418925,0.0057965565670848,0.0175140082041423
"RPSAP4",0.00872993933690059,0.110200354927465,0.0242385594571223,0.0229603716705285,0.0120818223953247
"RPL21P10",0.0256273445702661,0.0161301509330147,0.0179313350896366,0.0359868268000033,0.00883572133382161
"AC108693.1",0.0724011896271431,0.124055031883089,0.0528912978094132,0.0479513658728676,0.0737744181950887
"CASTOR1",0.0149890945218711,0,0.0387147008395586,0.0501427367532209,0.0545388498306274
"AC002558.1",0.0221260483057026,0.0249672955588291,0.0360819836131862,0.0370116619892851,0.0240933108329773
"AC080162.1",0,0,0,0.00180154751493551,0
"RNF103",0.255749776655314,0.259442009423908,0.136897301673889,0.181006399530121,0.242269897778829
"RBM14",0.483245370449958,0.414063429361895,1.06165712524633,0.586344949541929,0.446771015644074
"RPL19P13",0.0195012718494394,0.0422392989459791,0.0082645875508668,0.0232020296773451,0.0250401929219564
"AC091959.1",0.00462674873436979,0.0142609696639212,0.011127709560707,0.00677050294628544,0.00306368319193522
"RN7SL854P",0.00223426562293341,0,0,0.00184657768207074,0.00319612598419189
"ATP6V1B1-AS1",0,0,0.00542123474058558,0.00156039949990026,0
"AL163973.1",0,0,0,0.00131659940971874,0
"LINC01119",0.0145637975774139,0.0883702525967046,0.167940480982671,0.113723424589089,0.0248017279307048
"AC090686.1",0.0624732953498005,0.0617678557571612,0.0136739660481938,0.0549747110591978,0.0583455591201782
"HNRNPA1P26",0,0,0,0.00184314138957096,0
"NPM1P29",0,0,0.00854280463984755,0.00822282507923536,0
"AC090013.1",0.134232598686926,0.119983026071599,0.0325677664553533,0.0394284727399517,0.0939110956192017
"ALKBH6",0.132081105337514,0.136836163307491,0.128224609132673,0.113160114205812,0.140884454409281
"ASB14",0.00421591813577571,0.029622965737393,0,0,0
"RN7SL414P",0,0,0,0.00197456012697538,0.00464326922098796
"TMED10P2",0.00220967909400671,0,0,0.00396970485432628,0.00323959350585938
"Z68871.1",0.00483656482484212,0,0.0029682171149332,0.0420567685800371,0.0250339349110921
"RPL21P71",0.00567143016489627,0.0152579169524343,0,0,0.00288148562113444
"RPS27P23",0.0126733264586921,0,0,0.00103574261824486,0.0108401823043823
"AP001469.3",0.0182356396499945,0.0442137012356206,0.0136535918126341,0.0223583722733449,0.0202254679997762
"RN7SL535P",0.00403328685017375,0,0,0,0
"LINC02008",0,0,0,0,0.00736808331807454
"ST3GAL6-AS1",0.045381100810304,0.0693608930236415,0.0608439883247751,0.0393098359202278,0.0303677555720011
"SIDT1-AS1",0.0185350192942292,0,0,0,0
"AC074043.1",0.00375225858033699,0,0.00564867902974613,0.00795295300383503,0.0073127342859904
"AC091212.1",0,0,0.00647240232248775,0.00561878059349484,0
"AC090543.1",0.00523459844996182,0,0,0.00827082567957629,0.0161031004587809
"AC007405.3",0.00124034932460325,0.0312162418114512,0.0346884805648053,0.0604635035004398,0.0196534738540649
"AC011979.1",0.845528136600148,0.443170969423495,0.380616852494537,0.34969086051724,0.771795175075531
"RPL7P38",0.0234609654308029,0.0142609696639212,0.0108716370629483,0.00867097413142031,0.00421591758728027
"KLHL41",0,0,0.0195932431299178,0.0302048709395495,0.00375851599375407
"AC073517.1",0,0.0122185859240984,0,0.00493614959481031,0
"AC091390.3",0.0681377675847352,0.0699398423496046,0.17471417559952,0.144146162440957,0.0512455657323201
"RPS4XP18",0.00175824490460483,0,0,0.00423866871408243,0.00974402205149333
"RN7SL583P",0,0,0,0.00205537577347349,0.00836407248179118
"AL135752.1",0.0032637172373416,0,0.00536461071889909,0,0.00787815348307292
"AC116337.2",0.00647921862982642,0,0,0.00215049845031814,0.0101677541732788
"GATS",0.0100833468401808,0.0655983843301472,0.0953286985881993,0.093884838010531,0.0683905833562215
"MYLK-AS1",0.0496168364399218,0.0228549908650549,0.0977046466264568,0.127512112094092,0.0468760712941488
"RPL32P34",0.052047865510208,0.182091571782765,0.0515092630855373,0.0299283319114902,0.071994545618693
"RPS23P7",0.0295071803130113,0.0546084524769532,0.0159152843913094,0.00489994850382669,0.0289779942830404
"RPS14P8",0.669744142243062,0.544368913299159,0.331116461362995,0.477629051588669,0.839160605589549
"AC108022.1",0.0323450945746257,0.058162576273868,0.0147489199872877,0.0165882358886992,0.0312900104522705
"AC092045.1",0.0195193529571363,0.0161301509330147,0.0166807913389362,0.00942194903884152,0.0139687000910441
"AP003385.3",1.52326045938679,1.67611352864065,1.0372496851155,1.02987236698125,1.60968847084045
"KMT2E-AS1",0.532386135966526,0.320969114178105,0.226802357103004,0.173739181534469,0.267749181588491
"AC117513.1",0,0,0,0.00171943500693266,0
"RN7SL388P",0.00750443378052154,0,0.00464425595080266,0.00812929242444127,0.0166809371312459
"AL513122.2",0,0,0.00461936387859407,0,0
"AC091959.2",0.0175927782324117,0,0.0122475588907961,0.00214306142627825,0.0139239120483398
"STPG4",0,0,0,0,0.00367174243927002
"HMGN1P7",0,0,0,0.00248081516129125,0
"AC073610.1",0.0221149564231703,0.0605851003998204,0.0276187283093812,0.0134528736838304,0.0452738471031189
"AC005165.2",0.0162598523890154,0.0151248025266748,0.0105040081211778,0.0117361311270074,0.0267188453674316
"RPSAP41",0,0,0,0.00290125556870356,0
"RPL12P20",0.00562195698272762,0,0,0,0
"AC004865.2",0.0150863339153424,0.0415376801239817,0.010833318116235,0.0041322714024038,0.0181218934059143
"PSMD6-AS2",0.0227069368167799,0.0287806642682929,0.0146525754303229,0.0019122858719419,0.012015736579895
"AC104971.1",0,0,0,0.00229020554880866,0
"AL157392.3",0.0344401448688613,0.0470159853759565,0.0495059857602979,0.0614748908798538,0.0840675058364868
"AL355864.2",0,0,0,0.0018341925883912,0
"AC100793.1",0.00552066248290393,0,0,0,0
"NME1",1.08366737936335,2.55894332183035,3.71974971098978,3.38834570453252,2.12252216657003
"AL158801.1",0.105351121726416,0,0,0.00173779588989333,0.0158853000005086
"TNFSF12",0.207819339516875,0.550249606370926,0.398097546569637,0.465543974831019,0.279391259988149
"AC006512.1",0.00975577154495721,0,0,0,0
"CDRT4",0.00954625801164277,0,0,0.01211118845474,0
"AL354710.2",0,0,0,0.0018672110565808,0
"APOBEC3G",0.488083783682291,0.273913014876215,0.145333985422478,0.271780119248757,0.405688035964966
"AC004890.1",0.0664820469819106,0.0944999048584386,0.0374480091157507,0.0285106671902688,0.0863140128453573
"RN7SL688P",0,0,0,0.00207154211508771,0
"RN7SL825P",0,0,0,0,0.00432021967569987
"RN7SL672P",0,0,0,0,0.00350001589457194
"AC009120.1",0.0195253843058018,0.0742198966051403,0.0899853917418933,0.0818143761791611,0.0377883733113607
"WBP1",0.00953108503557534,0.0612261883522335,0.0266324097992944,0.0137914824397366,0.0130214152336121
"AL121776.1",0,0,0,0.00125538094524105,0
"MRPS17",0.172570193963944,0.350654791844519,0.32559467886315,0.21950034666415,0.1805721616745
"AC002310.2",0,0,0,0.00444301377120802,0.00715418306986491
"AC098818.1",0,0.0162245301823867,0.00336113366924348,0.00153743203991865,0.00367174243927002
"RN7SL653P",0.00425449240406723,0,0.00495694269899462,0.0062430327843382,0.0118570782343547
"RPL21P39",0.105321294743851,0.0202269381598422,0.031665243867968,0.039862130716793,0.046741268157959
"ITIH4-AS1",0,0,0,0.001756647461277,0
"DENND6A-AS1",0.0112972626659556,0.0142609696639212,0.00625282740983807,0.00322329010745356,0.0163873834609985
"AC092902.1",0,0,0,0.0042965876304617,0
"AC008026.2",0.114754026254608,0.263987610998907,0.0987705170131121,0.0700604805103486,0.19752880303065
"RN7SL513P",0,0,0,0.00187975175595843,0
"SUGT1P3",0.0027002934401022,0,0.00774017279265357,0.0143894444142637,0
"AC063944.1",0.01478724665456,0,0,0,0.00366467030843099
"RPS4XP22",0.0702873278194987,0.169542285172563,0.069567759506038,0.06482555906027,0.0708457897504171
"RNF7P1",0,0,0,0.00394746768017782,0
"RPL23AP72",0,0,0,0.00353449531479731,0
"RN7SL225P",0,0,0,0.00295607622238555,0.00789498805999756
"GET4",0.00402680796904555,0.025304620203219,0.0102299600351052,0.00371059616947056,0.00691716766357422
"AP001486.1",0.00184955700872559,0,0,0,0
"RN7SL34P",0,0,0.00366996937110776,0.00108892506515729,0
"AC112206.1",0.0041930662236541,0,0.00658593412305488,0,0.00849063428243001
"RPL35AP19",0.051250239250169,0.0640013563005548,0.0663438523401979,0.0285660348952332,0.0412547655105591
"GAPDHP27",0,0,0,0.00154696730954391,0
"AC068760.1",0.00424103391856121,0,0.00580331614760102,0.00108892506515729,0
"AC003982.1",0.0081953814387985,0.0142609696639212,0,0,0.00569721794128418
"PARGP1",0.0239538363490344,0,0.0250146467177594,0.0292854477065455,0.0139304243723551
"RN7SL608P",0.00194855435217466,0,0,0.00203511417280464,0
"C1orf226",0.0149811088264763,0,0.00516439304977167,0.00636861453981718,0.00675106461842855
"RN7SL674P",0.00543130173975108,0,0.00441595374560747,0.00205636112887426,0
"ADSL",0.192175263708288,0.17609042399808,0.346302538426196,0.280511569991542,0.235427845637004
"RN7SL530P",0.0031104799988982,0,0.00512696485050389,0.00419346496407564,0
"PRKAG2-AS1",0.0269610665061257,0.0142609696639212,0,0,0.0127038583755493
"RPL39P36",0,0,0,0.00188356011700719,0
"RPS10P16",0.0450255176353101,0.0912749626134571,0.0663149192684987,0.0730508120157221,0.0762490634918213
"SNRPGP3",0.00254571083967672,0.0160105400963833,0,0,0
"AC015691.1",0.00304251035644305,0,0,0,0
