"","macrophages","mast","B.naive","B.memory","plasma","T.CD4.naive","T.CD4.memory","T.CD8.naive","T.CD8.memory","NK","pDCs","mDCs","monocytes.C","monocytes.NC.I","neutrophils","Treg","endothelial.cells","fibroblasts"
"PLVAP",0.00412394162284718,0,0.00225582091729853,9.50593686118725e-05,0.00148754639567191,1.33976062811288e-06,1.27573386108952e-06,1.82274205912651e-07,2.58881970063137e-06,2.45011686743582e-07,0.393515915508875,0.00193843677761681,5.24381070415722e-07,0.0148994764884097,9.98662281943783e-07,4.1150206591934e-07,4.29908684522847,0.000606084489960062
"PLXDC1",0.00949561699405169,0.0229605141862184,0.00311239135362337,0.00329910559483572,0.00433192103295051,0.136441577743199,0.072516715200232,0.0850103022953753,0.0572477730647795,0.0417505104702642,0.038494253592006,0.00743486598055527,0.00544251962515329,0.00330435584109451,0.000634274849948708,0.0512637207356766,0.021339652592323,0.294358624544585
"PLXNA4",0.00805888267122983,0.0213854988582949,0.000631436383181991,0.000293913898386677,1.14248551840701e-05,0.00175596482879846,0.00361460507417306,0.00294791091311281,0.000985681383389623,0.0118383124149559,0.207357295725766,0.0010366493040113,0.000478113717648044,0.000272864634053847,0.000268693609639689,0.00172765155815582,0.00518048650187335,0.06441670321059
"PMCH",0,0.00158746037760641,1.38219423877708e-06,7.03472376022505e-07,1.92407887546168e-06,1.70565358267247e-07,7.89412958733138e-07,1.14581852957541e-07,2.01119787467353e-07,1.54020109004264e-07,2.83994730520935e-07,1.02667646864863e-06,3.29638274396794e-07,3.63956575240935e-07,1.28484193646953e-07,0.00221606677114259,0.0021882399987524,0
"PNOC",0.000153659367442435,0.000462578644794548,0.0619278579823265,0.0782075829887295,0.194424796926121,1.03668443366918e-07,4.4288053745723e-07,6.96420565985836e-08,1.22239213805406e-07,7.16896351528486e-07,0.0631143844707394,3.03925311778535e-05,0.00313165832253703,0.00184223535671913,7.80918029777382e-08,1.57223837688378e-07,0.00255347937975582,0
"PODN",0.000614388728381496,0.000470511323334591,0.000198621674816206,7.58009898739335e-05,0.000429230428011438,3.89267326793531e-05,0.000511492185275421,0.000126104070088898,0.00161568651757384,0.0108823739457983,7.79899581568845e-05,0.00132155002835048,0.000375182432623269,0.000563010414613819,2.38168161754687e-05,1.65977068216698e-05,0.0127604425044068,0.620148523082348
"POSTN",0.00106495182411749,0.00111594602050985,9.26409716920126e-08,1.01847588359259e-07,1.01810121479102e-06,9.02524323029541e-08,1.36877079528998e-07,6.06294914292881e-08,1.06419909573557e-07,8.14977296821369e-08,1.50272103615417e-07,5.43252448358031e-07,1.74423788902346e-07,1.92582869709571e-07,6.79857334861177e-08,1.36877079528998e-07,0.70947911832314,4.39177474314995
"POU2AF1",0.0181206055470958,0.0584450462855426,0.227909041213887,0.354871810348174,2.37581722085803,0.00319891287007095,0.00723499579094773,0.00201586729569209,0.00275109238460965,0.0025375791266214,0.00330872160520271,0.0106970348141082,0.00430628181888092,0.00360039036433869,0.00180623432044711,0.00867023844975223,0.0647879927480895,0.00787868915085792
"POU2F2",0.063608157360925,0.0757646712415609,0.0984278106369456,0.118677101280028,0.121490620790449,0.0160786230842563,0.0309503030219607,0.00995310030628307,0.0157749923606951,0.0121067121725592,0.0177534587539839,0.368299751785443,0.184234995116,0.420487864725533,0.00762951664267105,0.0471013447895886,0.00333335856321933,0.00473596018076115
"PPBP",0,0,0.0358892412557315,0.0278078304952077,0.04272404439771,1.54175350057681e-06,1.10780968848438e-06,7.35126009661192e-07,3.70945788041419e-07,0.00635854674089334,0.000447554748712006,0.0130976820822337,0.0149802418993328,0.00607276429412599,0.0103097458917419,1.7467308525068e-06,0.000945639244500348,0
"PPP2R2B",0.00268667467530074,0.00690394822696352,0.00200588128381736,0.00179856259223342,0.00156130116310218,0.00375460414236851,0.0247139511028302,0.00170203265172205,0.0914755686822464,0.115519866085306,0.00142560304085318,0.00355304726405593,0.00069146920502008,0.00283232429005917,0.000260528419924112,0.0112896481569332,0.000216439069421883,0.00164714899504229
"PRF1",0.00844214079244207,0.00342406206648619,0.0368466762415692,0.0269867130945478,0.0841153085302303,0.0632972330063045,0.231248856242908,0.0477495834163525,1.09461971211704,4.96791507808551,0.00166014693875647,0.00713894833666441,0.00196521519987126,0.115489632801158,0.00464769387326382,0.186319856777521,0.000212570448768991,0
"PRG2",0.0153877872889312,0.0273675896650596,2.87787311384671e-06,3.9188112273824e-06,4.36556962096041e-06,4.08521962053261e-06,3.07197644066911e-06,2.5997637766527e-07,1.28234278643615e-05,2.48006810317765e-06,0.00543557586529622,0.001287993429286,0.000487415816111376,0.000515006344518808,2.91519593979297e-07,5.86922411560262e-07,0,0
"PRLR",0.0417657244148687,0.0299037476969415,0.00186620052316621,0.000254819684198653,0.000267837524290312,3.32207434816608e-05,0.00014674387506048,2.48743684213341e-05,0.000105029473326245,7.47170311257784e-06,1.93851907668174e-05,0.000468534431563007,0.0613456823918579,0.00263236606949705,0.000211959416629218,4.77300472493038e-05,0.0068271539466149,0.0960649629586867
"PROK2",0.0015745391038954,0.00615516648162887,0.000483152387050631,3.05525055888667e-05,0.000183775850478202,5.22024792537367e-06,0.000512391588637272,3.55611452729362e-08,0.00216827493496536,0.000152213091057436,7.94353015615935e-07,0.000316259139183607,0.0170365877598697,5.07641028012854e-05,0.215983217061318,0.000225920861182449,0,0
"PROM1",0.10136249879621,8.74231742951412,0.000685777673591194,0.000226397295051232,0.000331090013611604,0.00101145957511256,0.000622577595928068,0.000100970514165269,0.00121753648717954,0.000379729001239168,1.11810346368952e-05,0.000297673736563681,0.00028494854501061,0.00102801148778987,2.10065194122666e-05,0.000202864181033206,0.0861933313935008,0.00344166090107423
"PRSS35",0,0,5.68168214168279e-07,6.24632506962529e-07,6.2440272212758e-06,5.535192728374e-07,2.16767316444404e-05,3.71841413600799e-07,5.99450644142289e-05,4.99826574425505e-07,9.21620652191878e-07,3.33177392020749e-06,1.06974323389632e-06,1.1811130989219e-06,4.16957336243684e-07,8.39468805391056e-07,0,0.00635390092949245
"PSG2",0.000649939640988015,0.000540234629121044,4.32824315435099e-06,4.7321895616174e-05,5.4803010480014e-06,7.34839665045973e-06,3.29103999696873e-05,0.00032503681968578,3.02170237247106e-06,4.69502113141907e-06,1.03714050478733e-06,3.02759280509293e-05,8.1561038753098e-06,0.000310662900871205,0.000366492391937192,0.000597384263576627,0,0
"PTCRA",0.00551125778852563,0,0.000158882231337431,0.000422870435751424,1.10126720928119e-05,1.50185919329841e-07,4.48460596805562e-07,9.65693603110106e-07,1.77089653391868e-07,1.14287692702162e-06,0.237373606835985,5.07193332507473e-05,2.9025253304376e-07,4.42061154623601e-05,1.06590138432501e-06,2.27772365793331e-07,0,0
"PTGDR",0,0,0.000227560662104926,0.00010036640256731,0.000440861637692276,0.000826187333760335,0.0107031637106537,8.59730728518784e-06,0.0476092683566336,0.174273357695542,1.69624024058347e-07,3.91440566328026e-06,6.23677533487758e-06,0.00124333723404052,6.46989482079964e-06,0.00250619177146848,0,0.00250410839633033
"PTGER2",0.0115496544749902,0.0194476967117888,0.00625385506807656,0.00448097848435076,0.00712594342165219,0.0169267964045486,0.150705934545576,0.0178812368425681,0.129677852852701,0.145217141377756,0.000135037073327187,0.0832097767764233,0.156504519328537,0.168016639331118,0.000591204436625068,0.122260796845271,0,0.00790168102440975
"PTGER3",0.00123971125348576,0.11062842142011,2.21777207122187e-05,1.33714376842654e-05,0.000501726586726305,1.79032476245659e-05,1.08909159387202e-05,5.58153643153215e-05,1.08050896862642e-05,0.000168639878033352,0.000326700195203544,0.0148797077427424,7.9214597520795e-07,1.23909049013266e-05,1.89776250367026e-05,0.000166141009412287,0.00260236306722893,0.0444815783467978
"PTGER4",0.154399357132769,0.231924855289728,0.0659897879974278,0.0246576309672857,0.00673052417781598,0.18656401018542,0.31708539905567,0.105544199090069,0.227136513077745,0.146402284671639,0.00930259392285269,1.16906822672057,0.189067754704834,0.743384086082055,0.0446063395083234,0.199441961076481,0.00766960822569358,0.069522081106407
"PTGIR",0.00823515519478961,0.0259330419694914,0.00327506911539242,0.00203956011972059,0.00536304202151452,0.0050303781839644,0.00176181070221692,0.000670786350564068,0.000923452963961796,0.00130422601259702,0.00562269898842043,0.110112942653814,0.0413448766220969,0.0521440640224514,0.000635108754572913,0.00830135134168666,0.00044494612381632,0.053305922614867
"PTPRCAP",0,0,0.464976774894252,0.535204869995269,0.945037748743149,0.337750694195424,0.641561887816076,0.193182722414078,0.642032028083903,0.452276224832672,0.480901304599945,0.0546965390064028,0.0186630851950196,0.0541880464839938,0.00784197673197047,0.718736281536613,0.00886064464578285,0.00343882295787887
"PTX4",0,0.000538110249783387,7.02246858846964e-07,2.1769250537429e-07,1.02129415751351e-06,9.05354796490554e-08,1.37306349888967e-07,6.08196360736665e-08,1.06753660944113e-07,8.17533207560968e-08,1.50743383103804e-07,5.44956182649142e-07,0.000348717419138283,0.00786536433420959,6.81989485867523e-08,1.37306349888967e-07,0,0
"PZP",0.000101861297774775,0,1.99589878004435e-06,0.000112078559237349,1.78522660314466e-05,0.000522725570793479,0.00401742473888506,0.000235229305923994,0.00694846096011285,0.00386915902258998,6.95614289100165e-06,0.000154404915234097,1.37195759631351e-06,2.92541599222317e-05,7.15651337045576e-08,0.0025241901526549,0.00135868247605663,0
"RAB27B",0.00109564081618813,1.53884837591692,0.000994584402956018,4.11855458042624e-05,1.72404794213357e-05,0.00267053983481912,0.00431446620806186,1.4261145395659e-07,0.00589162298811479,0.0229143559482063,3.53466979196161e-07,1.27782733615989e-06,4.10276081055245e-07,0.00105616898034292,4.16353119340573e-06,0.00187065759981393,0.000944988716249103,0.0141475095732745
"RAMP3",0,0.000566220923893602,6.65950346303782e-07,4.49007677943261e-07,9.90875938237986e-07,8.78389714472612e-08,4.70551245347122e-07,5.90081843849087e-08,1.03574110524507e-07,7.93183803239341e-08,1.46253643054032e-07,5.28725210859651e-07,9.37923836313341e-06,4.04148195990798e-05,0.00161696141769641,1.33216818358685e-07,0.591170179319695,0.00099656745060809
"RASD1",0.0140699529456017,0.0459566872050079,0.00035628616112062,5.00038098879483e-06,0.0250501461918406,5.93479295001841e-05,4.73612756117911e-05,2.59057210931108e-05,0.000110216278638883,0.000684455535380049,0.139745450049058,0.00733894471280354,0.00334347223479186,0.00307984900863337,2.55439397173337e-05,5.02009372401138e-05,0.099649130832852,0.249891265976325
"RASGRP1",0.0147659651145755,0.0218648624643609,0.0379737217806958,0.0638438855562196,0.241551055342743,0.196624965060067,0.28807727298744,0.117916417965742,0.225566381386393,0.142477704436508,0.0192618594660737,0.0381541946951138,0.00485297861610599,0.0202658321933862,0.000698338204950483,0.266699900865695,0.00742660507916145,0.017556623510806
"RASGRP2",0.0045066056967252,0.00879211105152408,0.0906005466327384,0.104740334769193,0.203143192449301,0.111426720954802,0.130847199824701,0.0735190129652561,0.0837284931623075,0.0659299481544313,0.0749945826052136,0.183002037284105,0.0535085953144923,0.176579285469616,0.0410735178712287,0.155810454193565,0.00611841147712655,0.00707997467669855
"RASGRP3",0.0602253522330098,0.0519642149206889,0.0956572091453171,0.0920773157059675,0.499876707271425,0.00951843491771858,0.0165400815474647,0.00598534104561668,0.0119174932750522,0.00873697532810178,0.0111664968755726,0.0318411381717525,0.0131270750923155,0.0128426690352161,0.00745512705964574,0.014066926663048,0.27647354010986,0.00384537266702573
"RBM24",0.000547254449303737,0,2.09954680064101e-07,2.30819878491325e-07,2.30734966311618e-06,2.04541470184163e-07,9.6838735314897e-07,1.37406217173593e-07,5.03709185115302e-07,1.84700456491854e-07,3.40565635926447e-07,1.23118736673273e-06,3.95301237948023e-07,4.36455642219754e-07,1.54077862767406e-07,3.102081391823e-07,0.00132494441099906,0.00948436156744203
"RCAN2",0.00109798037876768,0,1.0709577015469e-06,4.30117729544489e-07,2.34220443016936e-06,1.27221516478697e-06,0.000178907968963527,1.3948187209829e-07,0.00587144556116143,0.000280814186217045,3.45710212015754e-07,1.24978565270224e-06,4.01272648690296e-07,4.43048730377044e-07,1.56405359158897e-07,3.54412742548221e-06,0.0657804317723233,0.274542939280988
"REG4",0.0154723726202492,0.00958033556395182,1.07009666652441e-06,1.98182725355794e-06,1.17600959514358e-05,0.0080012197300707,1.47390380615487e-05,0.0597785811003023,5.6547271073189e-06,4.50789366316111e-06,1.73579437060603e-06,6.27511373695226e-06,2.01477069657129e-06,2.22452639628007e-06,7.85303796430107e-07,1.58106833134832e-06,0,0
"REN",0,0,3.29768336442315e-07,3.6254056029931e-07,3.624071917636e-06,3.21266000526892e-07,4.87232873198069e-07,2.15819050284247e-07,3.78816369295912e-07,2.9010242714694e-07,5.349143118629e-07,1.93378213647006e-06,6.20885572028725e-07,6.85525328712501e-07,2.42004610099104e-07,4.87232873198069e-07,0,0
"RGS1",1.1396061491266,4.55595719980989,0.0937806018849577,0.0886903502844095,0.625850592739498,0.13871068034958,0.424599010490683,0.0475332446341811,0.542622552177619,0.0652266808859036,0.456292462512286,2.56452462489398,0.0178170771264732,0.0608468677115715,0.000130578537350608,1.27718148711987,0.059311924088748,0.0117272106036986
"RGS13",0.00259573586405662,0.700380788005427,0.00145460455281462,0.0015087897174314,0.0258994210443841,0.00168366099478228,0.00233599262896795,0.00114718720018107,0.00156273117381581,0.00140907761430781,0.00262756347112266,0.00567949768995872,0.00162331679014801,0.00150600640753944,0.000564110840161553,0.00202776472325063,0,0.000256432930107353
"RNASE2",0.020046870251848,0,0.0010873208683661,0.000150988979313063,3.47965162455652e-05,5.52327516294604e-08,8.37661384239901e-08,3.71040819187402e-08,6.5126936570257e-08,3.37263782643881e-07,0.00240114126279642,0.0915889342781881,0.0327251669162829,0.00101345987769259,0.000301080878929729,8.37661384239901e-08,0,0
"RNASE6",0.245349669638168,0.0111750703679824,0.373043288650973,0.169617515684511,1.1710795969811,0.000170987659278007,0.0090227682888246,9.91208763178445e-06,0.0034727752340591,0.00654094615267887,2.30532445416864,3.38908728030137,0.694065259481131,0.0711152516487712,0.156319191417433,0.00212482285044133,0.00512656453758255,0
"RNF165",0.00340031988605249,0.00635628794849533,9.6641039568188e-05,0.000136628582343817,0.000337981880174152,0.000108613431601399,0.00028523310211152,0.000119012953280438,0.000198885812047206,0.00400831036849926,0.00137256580697257,0.000689582896039114,0.000359209120791157,0.000409123529367224,0.000165084572780917,0.000356850198301968,0.00392848877699745,0.00171203786076899
"ROBO4",0.00673482246202757,0.0430466278030723,1.01451916429732e-07,1.11534160685884e-07,1.11493130386598e-06,9.88362066194608e-08,2.91917616961524e-07,6.63958719918267e-08,1.87964621446561e-07,6.24023910770256e-07,1.64564259412078e-07,0.0141395831383509,1.91012975488941e-07,1.45344784927823e-06,7.44517552663186e-08,1.49895254549872e-07,0.764900391431825,0.00223074103269908
"ROR2",0.00209384796112233,0.000757207840707884,1.84126549637576e-07,5.25431867899337e-05,0.00725457004245437,1.59714584307317e-06,6.77620487165632e-05,1.20502827844565e-07,3.09503471900979e-05,1.27876448201821e-05,2.98670053218717e-07,1.07972959557109e-06,3.4667221034849e-07,2.41052143903821e-06,1.35123566848964e-07,1.85128821894242e-06,0.00027303119181654,0.179776442402711
"RPH3A",0.00185188759581017,0.00114776074954767,0.00445248251479498,0.00203294547948025,0.00218068978421197,0.000793207802272567,0.00146776854142837,0.000491337012463766,0.000943955634679886,0.000632911965679317,0.00215345452875454,0.0119072775326938,0.0468317462413306,0.0266570903273868,0.00400034347199632,0.00219088376575625,0,0
"RPL10L",0.000607551846795237,0,1.42952414131964e-07,2.85285572383509e-07,1.57101144155647e-06,9.95033212681197e-07,5.75442038449119e-07,6.06662543309906e-07,3.18017811173635e-07,1.2575750223203e-07,2.31881850936636e-07,8.38281891451449e-07,2.69149829176329e-07,2.97170740360641e-07,1.04907413543577e-07,2.11212259550275e-07,0,0
"RRAD",0.0157548008260197,0.179236751531069,6.62929070680244e-08,5.5490675440364e-07,5.12667657516689e-06,6.45836933491357e-08,2.89401120746977e-07,4.33858277551932e-08,7.61529704049471e-08,5.83189200350183e-08,8.11076030009675e-07,2.38898480487057e-05,0.000522075119507526,8.97202622191567e-06,4.86498773666821e-08,9.79478015745038e-08,0.00622269735931183,0.066631645709704
"RSAD2",0.0938424932283518,0.265366737971048,0.0147308730082273,0.0120295590241006,0.00833683699868115,0.0285591694714955,0.0371629840498358,0.0182246601765326,0.021938985446096,0.0299990194027954,0.00892953864346774,0.152376174316923,0.112538870805353,0.164633739752922,0.222121969071845,0.0243677069418565,0.091526366810029,0.104288748132596
"RTN1",0.0810273301120303,0,0.000900825222563338,0.000417487913833273,0.000134717336053046,8.47671104119174e-07,5.43088808316374e-07,6.80077349814991e-07,7.54596362222956e-07,1.67798660662979e-07,3.09400738155804e-07,0.809513869666722,0.0911799843300852,0.0686770469076851,0.00188798758015652,1.31614311887425e-06,0.019251856767703,0.00497000458828667
"RUNX3",0.54803057436217,4.90107004853495,0.0874789028516396,0.168020313807308,0.4691656296527,0.118302314157455,0.278372549722862,0.13955887029873,0.565376777707074,0.708663955377973,0.0644625912677559,0.688921162231812,0.0792391511878071,0.332278942968995,0.0124773403743568,0.283089648371093,0.0100509916767544,0.097834485889476
"RXFP1",0,0.000193216717425851,1.02209937913754e-08,2.17248751354743e-08,1.12326177125665e-07,5.16448814054645e-07,1.028198137566e-07,5.64157011240497e-08,7.63111127094908e-07,7.00592097861921e-08,1.4406239350274e-07,3.60374428083152e-07,1.01417369304123e-06,2.88598941772988e-06,5.88355047142008e-08,7.13248122757563e-06,0.00717731033915565,3.59846878750285e-05
"RYR1",0.0652923618846195,0.093358659639994,8.44392819452224e-05,0.000313846313361689,0.000120548062975864,1.62387384253756e-06,0.000334696006258703,3.08061900566763e-06,0.00184394684084738,6.00234409317871e-05,0.000394841650782807,0.407539246296459,0.00355631213722209,0.0787587200355633,4.6772680642073e-06,9.19457913126139e-05,0.00046179798732753,0.0013116505460119
"S100A12",0.000988760445984541,0.00224060094521389,0.0055193139139195,0.00294968631082094,0.000307715070359228,5.95779039605498e-08,1.90061284275328e-07,4.00230545081151e-08,7.02504629546282e-08,3.99989404944103e-06,1.4287602728513e-06,0.0561896593578691,0.133717917551473,0.00152547225237455,0.142874560291334,7.87840733856946e-07,0,0
"S100A8",0.141030639387022,0.0339222856162067,0.0582435728705376,0.0339497879314201,0.0601761501795847,5.59459016327914e-07,3.5490695682471e-06,7.42535982814996e-07,6.68581150423171e-07,0.00102898854051825,1.65684136367839e-05,0.696370533931906,1.34133692314845,0.0938505954410594,2.36434599289811,7.77589925715446e-06,0.000578088534573755,0.00659781990115818
"S100A9",0.662552192445575,0.127589521354195,0.334099549005379,0.211972608651612,0.35374343114134,0.0018304620215538,0.000815051857099137,0.000106769048693786,0.000107593290100137,0.00761934412287305,0.000396712322124034,5.55732829428912,9.47156373964492,0.826700045720769,10.4608714636518,0.00303766803198788,0.00246654372377985,0.0129711302850097
"S100B",0.499849878970999,0.0358010435290672,0.00530751665492195,0.0025689244640334,0.0108032213743585,0.0591998278607645,0.0206207284439009,1.35338340703838,0.0705593540058894,0.209918594385456,0.0740773921186563,1.61984482101591,0.000619701959822624,0.271968567697713,0.00171282042034604,0.0331101644415802,0,0
"S1PR3",0.0247543088579805,0.0552535804830536,0.0049935422446122,0.00140432040040212,0.00166396749616479,0.00079172256660018,0.00131710358529713,0.000596259774973123,0.000806873758805116,0.00080172627714553,0.000828910810868385,0.0100721118826258,0.146144570270885,0.00592220891440367,0.000457200159162516,0.00147354819878408,0.011310774651903,0.386068315117755
"S1PR5",0,0,0.00146295648649858,0.00165098755823675,0.000302174513141063,0.00410946075739484,0.0104390447029141,0.000419176094336824,0.0634616852504184,0.335785144708235,0.000283899596677024,0.000802783035456903,3.5077292990651e-05,0.00647564640379716,0.000206501778515966,0.00339334264081518,0,0.00360587064188293
"SAMD3",0.000180585188422736,0,0.00250140870433688,0.0029583810756598,0.0366855046141902,0.0241796456573405,0.0385817161934988,0.0192026840876029,0.0963837048364755,0.110037355972026,0.00192072929745927,0.00248086896707943,3.29928471861766e-05,0.003397943507753,2.30975888004255e-05,0.0305834697450226,0,0.000792365152214235
"SAMSN1",0.168664830959006,1.77502022178944,0.00971164894350724,0.0321588468897629,0.108792327553617,0.0259972312424657,0.0821589976606399,0.0156584990211757,0.0542019887180669,0.0311148592140785,0.00532833820232111,0.243819409914068,0.122299177191095,0.29098393946616,0.0610592289798474,0.088798127777012,0.00274545124382975,0.00141865090650244
"SCARA5",0.00029643622608607,0.00944378961357699,0.000104544431140067,3.86042602891478e-06,1.05537281038747e-05,2.20301369818695e-07,4.30726149174627e-07,1.47993352339223e-07,2.59765318859654e-07,1.60331587277212e-05,0.333953515725068,0.0133670827392233,4.25759158436507e-07,1.10785846633752e-06,1.6594954654347e-07,1.47800612049231e-06,0,0.0442467859883943
"SCARF1",0.0307051410505893,0.0819319915992856,0.00122585771162192,0.00141269819991969,0.000568337577425286,0.000693306555045496,0.000925440445207379,0.000641405562257392,0.00088012380735977,0.000874164229592985,0.00367038426502149,0.0851576252535973,0.0445229233059659,0.00613955201686976,0.0625651145319521,0.000923835969105724,0.375842347072755,0.0063796020546527
"SCN9A",0.013858957096408,0.00194211819354858,0.000532279077006113,0.000348167275751849,0.0285030350585912,0.000412988227914578,0.00056833241511032,0.000240940197711066,0.000335203343890684,0.00140957477932757,0.340386462510309,0.106949345578341,0.00407110781050398,0.00233950963398323,0.00160182379907293,0.000506840299988356,0.0369583882271898,0.0192205111965253
"SCT",0,0,7.40648814985329e-08,8.14254149645356e-08,8.13954608309775e-07,7.21552848743382e-08,1.09430897474649e-07,4.84722473869919e-08,8.50809080225749e-08,6.51560490036113e-08,0.0516357140595406,4.34321094398609e-07,1.39448853132994e-07,1.53966729441338e-07,5.4353437817776e-08,1.09430897474649e-07,0,0.0039676893528325
"SDS",0.231603062078949,0.0130737132143468,0.000404916527697135,0.000545328827986648,0.000551859971369588,0.000337979735386702,0.000796927766683454,0.000430031112317376,0.000472502955586704,0.00036602304733421,0.00164949899326645,0.0355367620165534,0.00158828928358111,0.00105714401254827,0.000566693661547322,0.000296681439130557,0,0
"SELE",3.36929474320598e-05,0.000461875572598504,5.05345158259894e-07,1.25521822720819e-08,1.25475646751757e-07,4.58553732364524e-08,3.55932124090762e-08,1.02486555220537e-06,2.5409299428184e-07,7.86342194652059e-08,1.85202503601392e-08,6.69530212879587e-08,2.1496819180111e-08,2.37348308587158e-08,8.37888586628813e-09,1.94250097265143e-06,0.0799436025344237,3.01692979338378e-05
"SELL",0.0160302655224692,0.0147624823984801,0.493174569649862,0.369864386695166,0.274524318444365,0.711901854847976,0.415996295181699,0.437706976301165,0.194491730159893,0.234763530074419,1.32968420513935,1.85702429535952,0.67122340664834,0.126263585455282,1.06006939901614,0.94216036283859,0.0146478048642955,0.00235464079268207
"SERPINB2",0.00713254654620458,0.00354575791668288,0.000848250103810001,0.000245729480598334,5.20489168740277e-05,9.54457315077049e-08,2.11617923202177e-07,6.41182294232652e-08,2.171973619118e-07,5.41496966489992e-06,2.88576039045266e-06,0.00814701620591757,0.0682596762846078,4.64185689579289e-05,4.11020265905574e-05,1.4475325095317e-07,0,0.00191466911825304
"SERPINE1",0.0203643596312749,0.0148791287009262,0.000253229897139266,0.000140697293399838,0.000199459793084338,0.000225544186819564,0.000183533618321477,0.000158114192128731,0.000143181541829542,0.000874138768895323,0.000518783145409289,0.00302598581314794,0.000536279496292178,7.75029483194772e-05,0.000172280880693785,0.000282505065921314,0.85358834864913,0.88734987520998
"SERPINF1",0.113420553826949,0.0384996976647717,0.0186840181577592,0.0395979433195342,0.235393790660836,0.0126752333799654,0.0176209264983762,0.0300525054458235,0.0152662028444738,0.0111644046914697,4.12774605200219,0.435713016013587,0.030113391872779,0.0218081340720241,0.00635553606094633,0.0146921552089914,0.0120057554155015,3.90681823017155
"SERPING1",0.36478032530922,0.022628713120851,0.00340134410903052,9.82377791980341e-05,0.000139551531496189,7.5165671959421e-08,8.68197216717846e-07,3.45448764099824e-07,3.0442989769189e-07,0.000226247987770657,0.179058622426101,0.106600715378419,0.0722785760026698,0.0482890215552803,0.07214966178984,8.3163706927902e-07,0.867281359920548,5.4905617979736
"SEZ6L",0.000209596872546095,0,5.28917762080398e-07,1.91262316061623e-05,2.39882777018352e-05,5.73428228912697e-08,1.28474423113203e-07,3.85215788683362e-08,2.04033552939398e-07,1.34113001338943e-05,3.89663048024117e-07,0.0712657747901765,0.00287165179948065,0.0188873213944892,4.31954438783574e-08,8.69662781270956e-08,0,0
"SFRP2",5.66450473126461e-05,0,1.80737774122981e-07,1.49360917583836e-07,3.45403808751341e-07,3.06192875655412e-08,6.59051773825898e-08,2.05693274480883e-08,3.6104310219515e-08,2.7649143157712e-08,2.92691407439935e-07,1.84305314688061e-07,3.44142966295239e-07,6.53361922484331e-08,6.88395230688001e-07,4.64372931818777e-08,0.000677864339067855,0.962296982200498
"SFRP5",0,0,4.8356648973101e-07,5.31623102510078e-07,5.31427533234538e-06,1.90436959825459e-05,2.13610233678536e-06,0.0148575907764782,4.72935393960636e-06,4.25401097847461e-07,3.15573909201164e-05,1.42826223626689e-05,9.1045568482916e-07,2.69474530162113e-06,2.89327749876748e-06,0.000329554772113377,0,0
"SGCD",0.00047223833173408,0.00743827859427546,2.51316178905204e-07,2.76291863844581e-07,0.0012504543150798,1.89737627233397e-06,2.43922779541197e-05,1.68334570405183e-06,0.00190656490225809,0.00760373588771994,4.07657758623548e-07,1.47373378116249e-06,4.73176385528832e-07,2.90856912018258e-06,5.99075224403517e-07,8.19197857627943e-06,0.00657025348121523,0.482216968955772
"SH2D1A",0.00246227696897859,0.00960112505620923,0.00078986075208922,0.00053503708117271,3.97733769544237e-05,0.0622012907497069,0.126165276884541,0.0323394639423814,0.179560754352807,0.136974506525661,8.03342800460623e-06,0.0001882179454314,4.04436456759068e-06,0.00284654053852418,4.50626496539479e-06,0.106238046328858,0,0.00015006325307631
"SH2D1B",0.000247601377529613,0.000420283307202967,0.00374773088489051,0.000499679618978023,0.000918711175861429,5.52795191786582e-07,1.07463341486381e-06,2.04135527111028e-06,3.01195949950752e-05,0.499588482059505,7.30529649539711e-07,0.00357683729277296,0.000127834771322674,0.129197389212089,1.1993757091558e-05,3.19272974815913e-06,0,0
"SHD",0.000621389978543742,0.0106895698040664,3.79187981764672e-07,9.39221150052484e-07,4.16718151610289e-06,5.32781310391863e-05,1.3206075010578e-06,2.48162061241338e-07,9.63977249042845e-07,2.39953849110065e-06,0.619133913781707,2.22358202552574e-06,7.13932542779343e-07,1.77546128074861e-06,2.78271833709777e-07,5.60250422555945e-07,0,0
"SIGLEC1",0.609160882713175,0.00240493728291142,0.007098699318203,0.00141373172278634,0.000232076157743016,3.68157694048775e-07,7.15703022511514e-07,1.02197291807869e-06,1.66329205237136e-06,0.00104527277429575,0.0234017896994287,0.297756550594833,0.195912969811238,0.0266008797836816,0.000401018730051858,3.76948997308038e-06,0.00125752288968023,0.00172457693613246
"SIGLEC15",0.00780215163348669,0.0281507861727736,0.00061839825100771,0.000655046681524763,0.0014686384015343,0.000586054781409219,0.000886545366305579,0.000487630531660762,0.000528574689746174,0.000719628001284465,0.000851650517927546,0.00442662116918597,0.00630127663317127,0.00133763129107663,0.000596823425585301,0.00115558810292623,0.000140925391770678,0.000104322476299709
"SIGLEC5",0.0264905678937969,0.0144363732414647,0.0172296427265782,0.0236427557932308,0.000191962015390601,2.00827489871677e-07,5.93301469165597e-07,1.34911251311969e-07,4.28744755833526e-07,1.50260723937802e-05,0.0843607447446173,0.443363604398806,0.161993014094382,0.146956550735453,0.193993600309367,3.045755067354e-07,0,0
