"","activated.CD4..T.cell","activated.CD8..T.cell","resting.CD4..T.cell","resting.CD8..T.cell"
"AC005304.3",0.00161293803843682,0.00204826856275392,0.00236844315008476,0
"MIR3661",0,0.00124354712394506,0.000494510802021999,0.00266707048201297
"RN7SL524P",0.000342685729841259,0,0,0.00124864243241201
"MIR5680",0.000794699484402049,0.000999555030774195,0,0
"MIR3680-2",0.00377280885033691,0.00883962991129634,0.00106547203448958,0.0035618084357321
"MIR3194",0.000405956682400153,0,0.00055503453696137,0.00147858945956527
"RN7SL619P",0.000386968248130476,0,0.00107333735982482,0.00132133888806856
"MIR4646",0,0.00100517513956393,0.000563440729076635,0
"AC090616.6",0.00963516271849845,0.0123040944795312,0.00642318995570712,0.0132934862350225
"MIR4444-2",0.00879713464819225,0.0063458401270459,0.00317390585777656,0.00604144804984752
"AP005136.2",0.00950743655471247,0.0144064818728242,0.00258072581635409,0.00903292337689249
"AC009137.2",0.00217395490926846,0.00718055187383871,0.000587126835951281,0.00121285752423532
"MIR4419A",0.00128587925104153,0.00249491461829182,0.00378543148699828,0.00586838602063855
"AC127540.1",0.000738395113876435,0.00220417717519837,0.00211868145838609,0
"AP005432.1",0.0102704072525794,0.0124394085825895,0.00940808550853905,0.0138592836555519
"AC018521.7",0.000408910241399092,0,0.00309671056299148,0.00110671737804901
"AC129492.4",0,0,0,0.00252301695693673
"AC011195.2",0,0,0.000572633465960382,0
"GAPLINC",0.00148487905824094,0.00262691134685258,0.00161981097321538,0.00126951748562842
"AC068254.1",0,0,0,0.00143674030791898
"AC093330.1",0.000479872193166162,0.000931648849235943,0.000519910047937655,0
"AC090912.2",0.00223509157867101,0.000739580145135706,0.000495061415986496,0.00253192519995947
"MIR4482",0.00454489751965918,0.000980726122097414,0.0016127771357335,0.00389940768719266
"RN7SL123P",0,0.00240348832342161,0,0
"AC138207.8",0.0419209336541398,0.0439276487717509,0.0385198859861767,0.0304547648886862
"AC104996.2",0,0.00126022490969493,0.00056554877182983,0
"AC132825.4",0.000491522629293828,0,0,0
"AP000902.1",0.00845813043375223,0.00854248484615439,0.0144845216681278,0.018595975698884
"AL354892.3",0.00298572429018742,0.00429673277006217,0.00375261263532505,0
"AC005546.1",0.00176058413533721,0.00407771375106989,0.00380817586903371,0.00245532392317578
"AC027514.1",0.00114118905419155,0,0.00111759716298863,0.00138819386095161
"AC068473.2",0,0.00106191742246136,0.000518780190203233,0.00141942824239538
"AC243964.2",0,0,0,0.00106078069962905
"LINC00663",0.0127551031201152,0.019851717150912,0.0341453882182171,0.0272842311094444
"AC006116.1",0,0.00129842124419103,0,0
"AC008507.1",0.00202695709928693,0.00257986790675967,0.00327583016739127,0.00263244079787934
"LINC01841",0.000354831326002313,0.0020913365448695,0.000496168598262488,0.00123122431204127
"ZNF793-AS1",0.0125008070507613,0.00701434082951005,0.0135995113723212,0.0105881489793414
"AC091132.4",0.00353534081186082,0.00690280574397262,0.00428536763714879,0.00654740632149317
"AC006213.1",0.000796755406851744,0,0.00108182772846202,0.00262405418084295
"AC008543.3",0.000859148004277331,0.00115538214708883,0.00108583716550103,0.00127800150926262
"AC006116.2",0.000501407433352479,0,0.000529463308297156,0
"AC005775.1",0.000498190644315687,0,0.000960054847829521,0.00263189268093976
"AC011442.1",0,0,0,0.00213880873946299
"AC119403.2",0,0,0,0.0014535988410405
"RPSAP66",0.00266711548194278,0.00112165533527816,0.00108685939637431,0.00325465293365747
"AC005262.1",2.42217241163801,2.07171533840598,2.56127423286601,2.29283128243541
"MRPL37P1",0.0129002654720204,0.00516595995769836,0.0163941493476453,0.00538815783835313
"AC022916.1",0.0457083595136374,0.0236883474976237,0.0818908522074409,0.0524484891844142
"AC008752.1",0.0007229247822429,0,0,0
"AC093072.1",0,0,0.000499538962579206,0
"AP001010.1",0.00127416643603095,0.000688601414927915,0,0.00143051757390101
"AC012254.1",0.000395739190965932,0.00126144003216491,0,0
"AC005779.1",0.000416442380910755,0.000708792103403563,0.001098503244278,0
"AC005786.1",0.0119317704012428,0.0121978378974289,0.0160517542075915,0.0268093297480627
"AP005482.2",0.00234630049998524,0.0062426500488247,0.00252484010989398,0.00538343343629142
"AC067852.2",0.115313100302369,0.135093761311627,0.068343007682816,0.0819698399648998
"AC005625.1",0.000477597207287207,0.000823182052817964,0,0
"FXYD1",0.00868478972705011,0.0108511952236323,0.0123351129651926,0.0100848386195745
"AC090220.1",0,0.00369676433221895,0,0.00100019834750752
"AARSD1",0.249327051541859,0.229356327515691,0.155859463515854,0.195532564809187
"AP002449.1",0.00212186561110806,0.00557148916272357,0.0015979100692937,0.00137419097976131
"AC061992.1",0.0157515685414907,0.0209087062444369,0.00731838805766045,0.00691628629080709
"FARSA-AS1",0.000443202958550135,0.000968883208057399,0.000591753812183716,0.00124706508276707
"AC011511.2",0.00384954744795845,0.00220529482365547,0.0005239802927258,0.00134551292978748
"AC087289.1",0.000491113959130021,0,0,0
"AC011444.1",0.00427712001700259,0.00535933215356596,0.0118084389421983,0.0115129289485062
"POLR3GP2",0.00143201549878643,0.000835459226081988,0.000436353634531841,0
"AC104984.6",0.00190951657549609,0.00518226846689948,0.00290411060247118,0.00249417413505446
"FTLP5",0,0.00218109440062654,0.000518298459061196,0
"AC004528.1",0,0.0011071670550793,0.00292639637743819,0.00276237855935288
"DHX40P1",0,0,0.000563868667179699,0
"AL050343.1",0.0049191290837859,0.0078085009768767,0.00400002321640678,0.00887610676544411
"AC111182.1",0.0101856798260773,0.00580426728131842,0.0447946435329321,0.0276443228188158
"AC060780.1",0.0776670102784083,0.0670753982976687,0.0950866005741241,0.113844663871978
"AC018761.1",0.00335876849882198,0,0.00217409073551999,0.00255052530842913
"AC002984.1",0.00077882195728279,0.0013248630339445,0.000525954974419525,0.00135515509055925
"AC008507.2",0.000502434620371332,0,0,0
"AC012615.2",0.000988316016125683,0.0047753941740538,0.0016945469595576,0.00100905825136818
"AC007780.1",0.000558945501129023,0,0.00290578316222957,0.00125200605519904
"AC011498.1",0.00546957002424173,0.00505464383164223,0.0098951906526574,0.0108651269160413
"AC111170.1",0.000415019758963891,0,0.000559223542423881,0.00396980070439674
"LRRC37A16P",0.00606385968799511,0.00309591273697339,0.00547175847052549,0.00559764756825008
"AC008747.1",0.00124846185693347,0.00244574375431085,0.00171499483967904,0
"AL136084.2",0,0,0,0.00130571887528637
"AC011498.2",0.000463182302757819,0.000910960525575536,0,0
"AC020911.1",0.00578945411565924,0.0126169560688437,0.0076334513583658,0.00129117151852462
"AC010980.2",0.000442023953422616,0,0,0
"AC015911.2",0,0,0.0025731416096069,0.00348268806046773
"AC016493.1",0,0,0.000603170946286306,0
"AC027097.1",0.143546037480767,0.150931196460917,0.13956269665691,0.1346869716302
"ZNF850",0.00667361557271688,0.00584295861777274,0.00729914670768683,0.00840990112773696
"AC100793.2",0.00559359734515899,0.00131788569771364,0.00503591013982449,0.00247753426608988
"AC005757.1",0.00554592655120538,0.00117433271975787,0.00109161753137349,0.00215429720782105
"E2F3P1",0.000484502498012653,0,0,0
"AC005050.1",0.000281773856679015,0,0,0
"AC012617.1",0.000975925439068057,0.00276974094623664,0.00109869908519775,0.00105240218463678
"AC008738.1",0.000461904715400437,0.00125173699405032,0,0
"AC006213.2",0.00337017823061951,0.00635349389008037,0.00428128691107861,0.00387558221543914
"AC005943.1",0,0.000860589490495608,0,0
"PTGES3L",0.00137024082834466,0,0.0011637512641617,0.00331341350929753
"AC018761.2",0.0130162976045079,0.00706995118204372,0.00988247461446213,0.00425769063797376
"UXT-AS1",0.000852624175905057,0.00103461202366528,0.000537775332006819,0
"LINC02080",0.00265175270964194,0.0022387414423101,0.00431872784500044,0.0048594641385073
"AC026458.2",0.000414490091463357,0.00122178962104823,0.000525988661341581,0
"NAGPA-AS1",0.00619716490920589,0.00484140782443739,0.0149073709660183,0.00927825072376998
"AC015911.3",0.0239270299889674,0.0421577580008155,0.0327717909615537,0.0308187322882397
"CCDC58P3",0.00142580994281146,0.0011097674332322,0.00104251810837967,0.00246699305152383
"ASB16-AS1",0.100761394974841,0.0958618769615342,0.143265231725006,0.132290415747469
"AC011472.1",0,0,0,0.00105792887113439
"KRT18P61",0.00944934798960747,0.0123336836444622,0.0162742671761005,0.0312776804061371
"AC015802.2",0,0.000993708107454506,0,0.00195981646913206
"AC087683.1",0.000900975294158874,0,0.000520396795413121,0
"AC027307.1",0.0314930300449355,0.0345792530271187,0.0315927521153912,0.0234302600497915
"AC008735.1",0.0281176405047382,0.0322018898814325,0.0175543890152734,0.0170213831158347
"ILF3-AS1",0.392300220293075,0.360601894643949,0.699123596231537,0.569031935786873
"AC060766.1",0.000509994041427534,0,0,0.00265624214556892
"AC011511.3",0.00962805537844213,0.00941468802608831,0.00209059272365459,0.00124743559197553
"ZNF561-AS1",0.0323184413225662,0.0266254594914255,0.021066956392837,0.0179033328577415
"PCAT19",0.000490503110601007,0.00132280367226781,0.00107532949672755,0
"AP001029.1",0,0,0.000575973569143728,0
"AF038458.1",0.000328152261193982,0.0011171565346841,0.00156882814132633,0
"AC011481.1",0.000744784838710518,0,0.00384707284471249,0.00481293045778045
"AC010525.1",0.00149883983565461,0.00191614967926037,0.000579479496812641,0
"RPL10P15",0.819308328466325,0.734330705559151,1.09371480079616,0.906659739897787
"AC008105.3",0.444097561041391,0.471413679267529,0.270810477137362,0.377056577907532
"AC004490.1",0.00136272317754516,0,0.00274872363857566,0.00136946739700743
"LINC02081",0.00497672608338535,0.00990919373268405,0.00508141570657318,0.022052362794501
"AC016588.1",0.000797882613911591,0,0,0
"AC012615.3",0.000412623628280401,0,0,0
"AC090360.1",0.00292613625397394,0.00515816185814484,0,0.00104665373881931
"RNF157-AS1",0.00135142533694719,0.00260078206306895,0.0105277090255341,0.00828213926579671
"AC067852.3",0.000495219610381462,0,0,0
"AP005131.1",0.00199343949136989,0,0.00226872594561269,0.00105014335294405
"AC007998.2",0.000325618137508857,0,0,0
"LINC01842",0,0.00245773020151268,0.00223880164067793,0.00335817539132065
"AC093227.1",0.0158606916412571,0.0218965448453068,0.0236808649285623,0.0175148826284507
"TPMTP1",0.00125633293276908,0.00120029463744797,0,0
"AC091152.2",0.000877462731864697,0.000823315499383204,0,0.00139849774934901
"CHMP1B-AS1",0.00551494664306782,0.00202074442763134,0.00445731355847865,0.00652489729535721
"AC022098.1",0.0140673842333523,0.035689573304031,0.0120692600993477,0.0191164704942212
"AC005242.1",0.000355990275507901,0,0,0.00140076468308585
"AC011472.2",0.000850421080582658,0.00120847165383725,0,0.00140318883289222
"AP002505.1",0.00268082554564882,0,0,0
"PHF5CP",0,0,0.00112519878416163,0
"AC008770.3",0.00142676114704208,0,0.000455284991412794,0
"AC002545.1",0.00963185142103,0.0150472366689341,0.00433441506156438,0.00536211131410136
"AC067852.4",0.00766121246207529,0.01824900359529,0.00947453553163553,0.0144059241113885
"AC067852.5",0.000911913460772355,0.00216418373053639,0.00097357904588854,0.00118138035457068
"AC006213.3",0,0,0.000609938714180423,0
"AC006116.4",0,0,0,0.00105198069627433
"AC002546.1",0.000501151797906756,0,0.00327568375570824,0.00217902455542915
"AC011461.1",0.00121185129607168,0.00202788301551445,0.0044025184355327,0.0050065669452657
"AC091132.5",0.0227750612591893,0.0196340945007113,0.00899490598860645,0.0172185706655321
"AP001029.2",0.000484762446891769,0.00249671864625623,0.000414486825364198,0
"AC115085.1",0.000875149330621675,0,0,0
"AC005954.2",0.00415176214935128,0.00488611684225776,0.0123331824924862,0.00324577072641694
"AC005884.1",0,0.00116607135085745,0.00115426774307183,0
"AC007773.1",0.00282355086298728,0.00361459623870221,0.00202112050240798,0.00661660997682785
"AC092068.1",0.00119728958733911,0,0,0
"AC020915.2",0.00378231222890934,0.00402004894626493,0.00616765226193825,0.00674824780205271
"AC005336.2",0.000797846336830744,0.000927019994029478,0,0.00089828437318689
"AC010504.1",0,0,0.000546936951310024,0.00227880741904464
"AC011447.2",0,0,0.000560016204672157,0.00129570729771658
"C17orf113",0.000989090664522788,0,0.000564469729960882,0
"AC107993.1",0.00310794157279188,0.00133210503175793,0,0.00551022532879282
"WDR7-OT1",0.000481451794594983,0.00310533607287248,0,0.00132871274959044
"AC104971.2",0.00368199575918801,0.00511741361471652,0.00348607750735053,0.00387976787708424
"AC005786.2",0.00397583851033428,0.00345848888460057,0.00221377784488872,0.000847351009402397
"AC012615.5",0.000459004429147253,0,0.00096840378033393,0
"AC092067.1",0.000512776390301014,0,0,0
"AP001198.1",0.000804092040916527,0,0.00164410185414228,0.00135880692763472
"AC012615.6",0.00295313307504225,0.000773134413661693,0.00440996430567018,0.00317831674847452
"AC025048.2",0.0205150874925209,0.0116615846156181,0.0276083233745548,0.0115544805093411
"AP005482.3",0.00613749453065494,0.00510633322059863,0.00826677984869974,0.00663525491964275
"AC055813.1",0.00706823074561432,0.00771855303786837,0.00701462945177912,0.00734376160868164
"ZNF790-AS1",0.0217063801539669,0.0184301648502357,0.0168061842463255,0.0123340329763406
"AC105105.1",0.000413962525379092,0,0,0
"AC008507.3",0,0.000886488032224963,0.000462247866129084,0
"AC061975.7",0.000406564360371288,0,0,0
"AC020928.1",0.00532405669895265,0.0114860265096981,0.00340819603524875,0.00681599090462561
"AC111170.2",0.000378031367143708,0,0.000537557549726217,0
"AC006504.3",0.000883992864485776,0.00217308117985413,0.000995329011192152,0
"AC011476.3",0.00380494993843066,0.00604840786168746,0.00109116748877678,0.00312228583342795
"PARD6G-AS1",0,0,0.00113546974725035,0
"LINC01140",0.000326928094050164,0,0.000487501597592083,0
"AC008770.4",0.000913593967049019,0.00454214618073024,0.00391123917181933,0.00559782117047625
"AC020911.2",0.00261222676551008,0.00427662915658612,0.00352676278550536,0.00382583384388228
"AC024575.1",0.00282385107057806,0.00219786501876962,0.00108888725935903,0.00361724052778771
"MAP3K14-AS1",0.00791922260034908,0.0116854316953504,0.00601598382852602,0.00272744591338983
"AC023509.3",0.00163738716878164,0.00136755156365284,0.00221866334581718,0.00630671216040542
"AC011481.2",0.00571366965319101,0.00491033694753929,0.0125907407898304,0.00917858056049849
"AC005306.1",0.016330844083709,0.0244996731132213,0.0253932068619547,0.0245020260288316
"AC004672.2",0.000498262129335771,0.000911138067527551,0.00114871723130677,0
"AC068473.3",0,0.00190557142805402,0.0014485898916745,0
"AC138150.2",0.000428352360381065,0.000861587081674956,0.00115346296821357,0.000995900440689442
"AC008752.2",0.00177961035823276,0.002344997399579,0.00555166666368242,0.0034767610965771
"AC008649.1",0.000393914239971019,0.000829380489565022,0,0.00255050619124638
"AC012569.1",0.00208714400226999,0.00314110488491708,0.00111851849622854,0.00238856845067721
"CEBPA-AS1",0,0.00181487007383906,0,0.00155024785219872
"AC006116.5",0.00185547071132185,0,0.000612239824595861,0.00133814826272016
"RPL23AP77",0.0559199982639146,0.0600730789060318,0.0739984126112211,0.0556021309299476
"AC005702.1",0.00319978194312701,0.00756164161242246,0.00278015932806787,0.00144789236199087
"LINC01764",0.000371494229801733,0.00170361361937414,0.000548601395211887,0
"AC092295.2",0.00410989292331175,0.00301603653242596,0.00775635164974081,0.00610672712963289
"AC007673.1",0.000543821940046753,0,0,0.00376023304922156
"AC015911.4",0.00872909700149765,0.0177402777512928,0.0174684670539984,0.026327349202876
"KC6",0.000488352255749706,0,0,0
"AC060766.3",0.0126302566339562,0.00972425178926297,0.00472185308297856,0.00261499982792351
"AC027307.2",0.0155507412394767,0.010655296201431,0.0236944050320688,0.0298233513797499
"AC005702.2",0,0,0,0.00127931713557234
"AC093227.2",0.000864703485286271,0.00128536624258621,0.00229290634485454,0.00240111951838927
"AC005580.1",0.00108819275527607,0,0.000535288698820884,0
"LINC02001",0.147587405136643,0.178042233057211,0.14657436422889,0.11715163033898
"SNHG22",0.00408542913835348,0.0113464211400017,0.00605474071391755,0.00621296613896426
"SLC25A1P5",0.00196789238945823,0,0.000640731782812066,0
"AC002398.2",0,0.000971148586237489,0,0
"AC015936.1",0,0.00213059072233862,0.00115098624534489,0
"EIF4A2P1",0.00034232594525591,0.00134178504029806,0,0
"AC060780.2",0.0273555750933131,0.0149745639010522,0.0178759336226858,0.0158098592426814
"AC087289.2",0.000418685587477017,0.00127267471550556,0,0
"AC010632.1",0.000843053293943368,0,0.000545633234799907,0.00262140444828017
"EIF5AP3",0.000802715760728427,0,0,0
"AC011489.1",0.00132202088270634,0.00244583167729865,0.00203879789828112,0.00130030142983301
"AC015911.5",0,0,0.00107368022417557,0
"AC020928.2",0,0.00112165533527816,0.00160342795449987,0.00120884774067148
"AC006557.3",0.000439790074195231,0,0,0
"AC015911.6",0,0.00166723809408276,0.000564771158581844,0.00361374262955044
"AC022706.1",0.0330156488987805,0.0726409546224779,0.0765556736103362,0.198633264157098
"UPK3BL1",0.000375164298014348,0,0.000560141735357493,0
"AC015911.7",0.000425732115495881,0,0,0
"AC008752.3",0.000499808071237343,0.00248368024736788,0,0
"AC008894.1",0,0,0,0.00128731430828594
"AC008649.2",0,0,0,0.00123792643217514
"AC015801.1",0.000489659041733135,0.00206293206409496,0.00054011755188646,0
"AC008569.1",0.00253281100042935,0.00558253461080113,0.00168071240135712,0.00353576309492498
"AC011447.3",0.00691825839933812,0.00695867085001612,0.00598342611167352,0.00472476993093239
"AC011498.4",0.00145255680594467,0.000828564724909684,0.0021599031579523,0.000932396163736513
"AC020931.1",0.00128805974692231,0.00381291336622277,0.00158036754345837,0.00108282854648982
"AF038458.2",0.000756733012343183,0.000937463906051424,0,0.00135666170662803
"AC036176.1",0.0323920974558908,0.0272020243473689,0.0512252917568691,0.0467204435857574
"AC105105.2",0,0,0.000446082344211783,0
"AC004596.1",0.000344889304434035,0.000774307315245142,0.00113447463720415,0
"DM1-AS",0.00072129257167346,0,0.000546475611767294,0
"AC090236.1",0,0.00072087214172489,0.000530500180338737,0
"AC090229.1",0.00159229741170968,0.00589269825868596,0.000576066024654987,0.00367895534540142
"AC006130.2",0.00160526945433551,0.000546397139900233,0.00110776914622006,0.00115406863695795
"AC010928.2",0.000411853477651449,0,0,0
"AC090621.1",0,0,0.000518010162630189,0
"TCF4-AS2",0,0,0,0.00129794355292683
"AC011498.5",0,0,0.000525685723742271,0
"AC092068.2",0.00307240035630865,0.00313471132162045,0.00499871541407269,0
"AC120049.1",0.00209453497822214,0.0173763473218677,0,0.0024283517631423
"AC025048.4",0.00454176618821731,0.00747560236347788,0.0103645207659251,0.0143083887001903
"AC138474.1",0,0.00110950643138821,0,0
"ELOCP29",0.00176857106556973,0.000635340525299724,0.000595522465218105,0
"AC011477.1",0.0581487324500685,0.0612999731483017,0.093303958683686,0.0642829826197673
"AC007993.2",0,0,0.000564512756235421,0
"AC005498.2",0.00317144939551789,0.00112594062136783,0.00336297489052719,0.00253609201752443
"AC016582.2",0.00255065467896999,0,0.00107273058739583,0.00337748356382553
"AC005616.1",0.000508757450120866,0.00221729948028827,0.00222603282902366,0.00377791471361158
"AC087289.3",0.00232173376406329,0.00111173083834861,0.00381060928014546,0.00253595328139822
"AC006116.6",0,0.00101676330009412,0,0
"AC036176.2",0.00203129597087723,0.00386491829605417,0.00263993616916527,0.00183613357675035
"DNAH17-AS1",0.000383202178374645,0,0,0
"AC005786.3",0.00128319157650099,0.00154297974885336,0.000512199413274764,0
"AD000671.3",0.00158973895583618,0.00551742991451376,0.00110051813820556,0.00126152058601744
"AC004149.1",0,0,0.000554306679215694,0
"AC005884.2",0.000490300084295903,0,0,0
"LINC02073",0.00137522966430013,0,0.00104068816625782,0
"LINC01835",0,0,0.000549186185496823,0
"ZNF582-AS1",0.0236653858199266,0.0175493374070796,0.0358840152493822,0.0204041521255184
"AC004223.2",0.00132527258474675,0,0.00106025973779063,0.0013954037698729
"AC092069.1",0.269212217258673,0.384628006511304,0.114507261139866,0.154485769515822
"AC006116.7",0,0.00116645660528928,0,0
"AC090377.1",0.00194505526659311,0,0.000551507524378774,0.00127408376127857
"UBE2V2P2",0,0.00181673716534751,0,0.00127070302406128
"AC021683.1",0.000441307038672468,0.00129752068071497,0.00162722523637394,0
"AC005944.1",0.0332633303180256,0.0374570602515537,0.0449728668857591,0.0521762992826843
"ZNF571-AS1",0.00504569174499771,0.00779206991106417,0.0100882628010513,0.0130676250960272
"AC005332.3",0,0.00127572559855128,0.000988928863050348,0.00135340541316699
"AC008569.2",0.0406205295981848,0.0432112077254563,0.0466501935883169,0.0575829103913367
"AC008736.1",0.0177481142579081,0.0164269782862204,0.00705737448537998,0.0129071652047185
"AC104365.1",0.000705589406804064,0,0.00103715707535537,0.00365477766231436
"AP002414.3",0.000402492847917473,0,0,0.00114138438620609
"AP001542.3",0,0,0.000655536736440381,0
"AC011477.2",0.0154737345822465,0.0145547779166087,0.0241408512847619,0.0135767657413606
"AC027319.1",0.00094213407559835,0,0.000548913019632502,0.00387225518840194
"AC100788.1",0.000553291880293646,0,0,0
"CIRBP-AS1",0.00146920994000179,0.00450047889660914,0.00114355970644355,0.000913018350065915
"FAM215A",0,0,0.00114282409989014,0
"AC007786.1",0.00156107497432786,0.0034437807076703,0.00226784568105379,0.00888119648776468
"AP005131.3",0.000500933029413113,0,0,0
"AC090236.2",0.00297418771764125,0,0.00333917805726831,0.00104836800390639
"AC010327.2",0.000312104814292586,0.000829407714449569,0.000534397422798358,0
"ZNF285",0.00320788684760619,0.00119868221018744,0.00464432059270733,0.00117544164726779
"AC011451.1",0.00189220892400522,0.00257046300344635,0.00227457882401228,0.00418211103805653
"AC011446.1",0.00218959140025502,0.00133924518172458,0.000608460364013839,0
"AP001029.3",0.000518178873458822,0,0,0.00212764521508146
"AC020916.1",0.057923664979594,0.102657112366517,0.0609579042257856,0.119625432020656
"AC016168.1",0.000388634413162781,0,0,0
"AC008735.2",0.00428266908316187,0.000958077606749597,0.00114784573513557,0.00102615465686357
"AC005702.3",0.00793640138340896,0.00800218831194068,0.0144761169034245,0.012933143635386
"LINC01836",0.000483017128513349,0,0.000411363851930277,0.00146732807341492
"MIR497HG",0.0125014938636451,0.0127207790586842,0.00938060003888146,0.0114739435508352
"AP002414.4",0.00568866121431619,0.00615554809213265,0.00562242265845503,0.00370649118922329
"S1PR2",0.162943605608341,0.203387350413024,0.0788552637096957,0.0753542988206558
"MTCO2P2",0.00296147886818632,0.000990777995781879,0.0016227160828023,0.00233727650316493
"AC015802.3",0.000830263005391291,0,0.00116668834777634,0
"AC007229.1",0.0158248939598217,0.0101601146928651,0.0113039686791586,0.0162403263086215
"AC015802.4",0.00316664201870056,0.00448769551901637,0.0043656741190234,0.0014272927782744
"AC060766.4",0.00048047035946366,0.00114675944595023,0.00162795301255322,0.00250765830335293
"AC006116.8",0.000412623628280401,0,0.000588771214519426,0
"AC022517.1",0,0.00127372372154884,0,0.00141393405510843
"AC005264.1",0.00541635499369956,0.00074316700135934,0.00159096840184068,0.00259181086732122
"AC093227.3",0.00223412442948362,0.00272570973877959,0.00438104946646754,0.000985351852352904
"AC015911.8",0.00655658672374645,0.0167413916493212,0.00559789939486242,0.0133577998970792
"AC008805.2",0,0,0,0.000906846322099322
"AC087685.1",0.00556015905648935,0.0036966192369736,0.00566539534387057,0.00746652469147066
"AL158154.2",0.00132987188448655,0,0.0011130259781719,0.00286233010934755
"AC011471.2",0.0598162683799865,0.0506134502274496,0.0311934866808964,0.0403112522651786
"AC011477.3",0.00039153602662624,0.000546397139900233,0,0
"AC008736.2",0.0004352228855707,0,0,0
"AC016168.2",0.00146791915427556,0,0.00389330280263498,0.003955386621709
"AC104532.2",0.0380910903570253,0.0282735079247958,0.0613505412893592,0.0601957873926676
"AC006504.5",0.0916832134125313,0.138619558903128,0.0859375699431856,0.115495250806776
"AC011472.3",0.00165279663307729,0.00430935199499041,0.00153499896747382,0.00273950175503457
"AC008738.3",0.000470954999131804,0,0,0.00126657089052787
"AC011477.4",0,0,0.000563954393463187,0
"LINC00907",0.00132365840211688,0.00283712271401517,0.000365839851175805,0.0012153025208743
"AC090241.1",0.000853628468546669,0,0.00104684071960084,0.00238236592625243
"AC011444.4",0.00921477651382241,0.0064984585006154,0.0109941394941635,0.00822293071084097
"AC004134.1",0.00111584492328456,0,0,0
"AC011446.2",0.0156005317541405,0.0105987425289632,0.0113815692773715,0.0112272455929891
"AC016590.1",0,0,0.000606212067840607,0
"AC006116.9",0.000883783460197962,0,0,0
"AC011511.5",0.000995205085392214,0.00190260936061526,0,0
"AC008759.2",0.000920560751850535,0.000866839699154264,0,0.00231981459534227
"AC087289.4",0.000361491082826906,0,0.000570385455269541,0.00130170208208886
"AC090771.1",0,0,0.00038255635410639,0
"AC002115.1",0.000451416288735381,0,0,0
"AC118757.1",0,0.000708523157249002,0,0.00123783621727942
"AC104423.1",0.000352935332390741,0,0.000542495212365698,0
"AC067852.6",0.00566352853381285,0.000943977972935398,0.00466220557506142,0.00101911470880031
"AC008686.1",0.00773529201234458,0.00614639419332866,0.00663241873528098,0.00740629964859807
"AC040904.1",0.0176506608572518,0.0257486919926508,0.00270237961004664,0.00364116404337845
"AC023855.1",0.000895757809366604,0.00261268094433064,0.00317561096252744,0
"AC016582.3",0.000848595410682179,0,0.000407710452215173,0.00114627747464699
"BNIP3P16",0,0,0.000540228196704302,0
"POLR2J2.#~2",0.000460638704266009,0.0006813994064531,0.000551785217178141,0.00111251962508077
"AC010327.4",0.000415255818058059,0.00120003952689048,0.00116703545357975,0.00137617743711701
"AC008742.1",0.000412952260291243,0,0,0
"AC011712.1",0.000476212853236602,0,0.000533158021392457,0
"LINC01882",0.0491478158717217,0.13800842219281,0.0292836169530951,0.0677213586892459
"AC125437.1",0.00219504265839043,0,0.000996383990973917,0
"AC099811.3",0.00279666538011425,0.000920658743546635,0.00268380127253289,0
"AP001269.3",0.000844734390091266,0,0,0
"RPL17P45",0,0.000948542470300032,0,0
"AC021683.3",0,0,0.00113247573029045,0
"AC004156.1",0.00173482383184166,0,0.00275461562806272,0.00107807510451717
"AC098847.2",0.00384690154367461,0.00419939836282848,0.00256871239110455,0.0034622328569981
"AC022098.2",0.00115711681253301,0.00188347339094555,0.00216425431741251,0.00116283896316231
"AC010632.2",0.0709865087701158,0.0951885109490466,0.0837551385541506,0.114909397276725
"FDX2",0.0110094741560566,0.0139390730045566,0.0109202425405663,0.0213617627608863
"THA1P",0.00154723169189047,0.00143065661448568,0.00473645155127229,0.00134882156791556
"AC016229.2",0.000473724739507673,0.000773134413661693,0.00057900759442147,0
"EIF5AP2",0.0190989926736211,0.0110628345136739,0.00755919094490263,0.0073917412766977
"ZNF224",0.277058854802823,0.315462998619065,0.388094258398134,0.470482025496056
"AC135721.2",0.000276259482321644,0,0,0
"AC016590.2",0.000633644065957212,0,0.0010979174344131,0
"KF456478.1",0.000362107018995307,0,0.00206643618258392,0.00102953421063622
"AC010525.2",0.000512618194209639,0,0,0
"LDLRAD4-AS1",0,0,0,0.00138058658773183
"AC003102.2",0.000405571422750916,0,0.000558600497498644,0
"AC011477.5",0.00218959239566273,0,0.00112171801972626,0.00141275698285651
"AP005131.5",0,0,0.000547670233221116,0
"AC002116.2",0.00910848064844365,0.00557912069954081,0.00885866375928703,0.00648594357758908
"AP005131.6",0.00424055729101112,0.00100086878766196,0.0043395813140321,0.00391672375822122
"AC020917.2",0.00178780990017793,0.00180282645437968,0.00380707292821038,0.00504921747100585
"AC104365.3",0.00346558695324647,0,0.00334376522909889,0.00137764117607592
"AC020922.1",0,0.00108029377322124,0,0
"AC015961.2",0.00127979727308994,0.00144347658946424,0.00225222926412263,0.00253703722565991
"AC005332.4",0,0.000606143845015811,0,0
"EDDM13",0.0192120465831187,0.0485270160362989,0.0105449992257196,0.026784566396427
"AC060766.6",0.00373177873456019,0.00273828933141688,0.00406574558567356,0.0107455906316314
"LINC01539",0.000417319187632075,0,0,0
