"","activated.CD4..T.cell","activated.CD8..T.cell","resting.CD4..T.cell","resting.CD8..T.cell","unassigned.activated.T.cell","unassigned.resting.T.cell"
"LSM1",0.718697132804559,0.669426618662096,0.447160836390071,0.487270686048899,0.257447942709311,0.413107947869734
"ISX",0,0,0.00177477438153025,0,0,0
"BANF1",1.15065466092499,1.12548670092664,0.615410813093714,0.541045186830604,0.489944610840235,0.239956487308849
"TMEM9B",0.489038426015775,0.661659582344981,0.40172120750505,0.515016462491906,0.347223122914632,0.0766553391109813
"NRIP3",0.00586373108026262,0.0130702317337216,0.0078763094527245,0.0225232165792714,0,0.0969351746819236
"PTPN2",0.770287255597296,0.722555946714768,0.459217883762027,0.609599197577245,0.485801384999202,0.249498638239774
"EIF1AD",0.170104872478597,0.23608741237833,0.104147655540301,0.16324153331496,0.0913765797248254,0.0900270667943087
"SMAD2",0.65019661300317,0.604403857641906,0.396451319220006,0.448720178544892,0.356833439606887,0.520753026008606
"EIF3F",2.40488466043973,1.80906948418418,2.52903964691686,1.93259698322841,1.84895671330965,2.06146255948327
"ZNF25",0.061378343610416,0.0483042448599024,0.0399465882044003,0.0753783217128019,0,0.0766553391109813
"ARL10",0.0584857794204425,0.0759641852722004,0.0528947251742003,0.00431643480099506,0.0427898779893533,0.0955782153389671
"CLTB",0.630930953566246,0.741637106484681,0.381983592333813,0.514753883669835,0.103835491033701,0.268408515236594
"PCSK1",0,0.00405681811905317,0.00149595795556619,0,0,0
"RFESD",0.0557350105985337,0.0282685090852731,0.0277907575819415,0.0089619349248661,0,0.0887662063945423
"CCDC14",0.130499449643222,0.145807939492542,0.154938178301174,0.232824245891216,0.161210151819082,0.180159671740098
"TBC1D10C",0.626364547393777,0.670859823165467,0.848729765304275,1.06874408366517,0.953239480654399,0.631528756835244
"SART1",0.423329574516596,0.337425589433418,0.30221390967143,0.261076475818705,0.146673767994612,0.0773655121976679
"PPP2R2D",0.217704769989276,0.166338656309724,0.213641423591746,0.162743024944519,0.0444240692334297,0.0773655121976679
"MCTP1",0.0153775797589187,0.0210559821410543,0.00320380263271509,0.0163979056459036,0,0
"POLD4",0.0335870890985931,0.0231187574077242,0.0527982461436639,0.0441839410651545,0.0505661444786267,0
"LRRC25",0.00202919580385501,0,0,0,0,0
"CLCF1",0.00462744872857439,0.0411435784381903,0.0176239388676729,0.0623102149607972,0,0
"TSGA10IP",0,0,0.00141615797895534,0,0,0
"UBQLNL",0.00262237387654492,0.00409981233861085,0.00894183525217282,0.00427827124269853,0,0
"LIPT2",0.0186751487496666,0.0126072195239533,0.032851872108233,0.034196098398718,0.0416661470364302,0
"KCNE3",0.00766792658285279,0.00603736996266563,0.00148110892532883,0.00907681121589234,0,0
"CABP4",0.0129824749316795,0.00357936378708459,0.00480751268727409,0.0129401630496386,0,0
"ALG10B",0.0137489031064878,0.0103994962608264,0.0148580588753582,0.0122684203319668,0,0
"DRAP1",2.2141378667768,2.34481338041041,1.3836523772448,1.72781574592827,1.40909968278347,1.07416624372656
"LONRF3",0.0134028531954104,0.0115224569875879,0.0156023560449197,0.0129675930331212,0,0
"UCP3",0.00134097302871845,0.0032251838966804,0.00741097205605293,0.0134586289802693,0,0
"UCP2",0.607600358089161,0.524340450827725,0.926018243771926,0.757230706836866,0.497651326350677,0.384895124218681
"C11orf68",0.0847195567347596,0.0588067950546806,0.0771981635662006,0.100223592201375,0,0
"PAAF1",0.120770928379436,0.117262366762991,0.104499589778915,0.113837811073161,0.0497473264351869,0.0899926369840449
"MRPL48",0.284253888622875,0.305327416234575,0.233109928518996,0.292453813849029,0.204876783566597,0.196898991411383
"RAB6A",0.50533772674999,0.534653477970947,0.427598038763402,0.402462594109292,0.293996590834398,0.0955782153389671
"P2RY2",0.00233268718696567,0,0.00316050193137599,0.0037239110247689,0,0
"FOSL1",0.0648440251027674,0.0589004305584474,0.00394388527589189,0.00483067168952515,0.0459956389207106,0
"ERCC4",0.0881803241977226,0.0835170136358505,0.119250583500792,0.101959531499732,0,0
"SUGCT",0.0123127197140353,0.00275223621364311,0.00777428816734926,0,0,0
"CCDC85B",1.50540936494475,1.60590697231149,0.974071092821087,1.41376193591527,0.880114845740489,1.05623730746183
"AC007601.1",0,0.00393372268348964,0,0,0,0
"TMEM70",0.53949532143154,0.357878712911227,0.268485677205307,0.158778413926593,0.0892870762409308,0.165731072425842
"LINC00476",0.161596011294333,0.130603601545832,0.175342883163709,0.131418386897685,0.0498309991298578,0.180281487378207
"RPS6KB2",0.519498695026745,0.535721449539562,0.298588920072692,0.453438976832799,0.302175096976451,0.169213750145652
"RMI2",0.118581654407714,0.0505331456341113,0.04395502364683,0.00477438417280683,0.183791166696793,0
"TOM1L2",0.0854116039940678,0.0701539462670348,0.137224014744486,0.0905958702845603,0,0
"ZNF77",0.0177441859751355,0.0368575614453899,0.0205890598897127,0.0131832155381671,0,0
"LINC00116",0.866326002631609,0.875702475630763,0.543981867022466,0.538486949849573,0.195203830034305,0.36425276777961
"KDF1",0.0129262986639571,0.00419364426241013,0.0161631972482366,0.00676018554971825,0.0441088920984513,0
