"","CD16..natural.killer.cell","CD16..natural.killer.cell.1","granulocyte","monocyte","plasma.cell","plasmacytoid.dendritic.cell","T.cell"
"NISCH",0.697831710800529,0.349084762499688,0.3674745044925,0.476408027806637,0.617596755425135,0.604086112034948,0.458157181135706
"STAB1",0.0144125279039145,0,0,1.04278425270726,0,0.14156820036863,0.000867185157698554
"FUZ",0.248886046931148,0.110457944109085,0,0.135467076060935,0.201967354615529,0.123697977317007,0.0951953771549302
"SLC6A13",0,0,0,0.00472650949999412,0,0.0109151421408904,0.0104796420480754
"IDS",1.24527179636061,1.70742364798455,1.79049029133537,1.33147806068015,1.34008427063624,0.496789486784684,1.22137018571029
"PRSS3",0,0,0,0.0144280527504335,0,0,0.00933431934665989
"ZNF200",0.211238466203213,0.288439910145516,0.1397514722564,0.17332458820032,0.131387267510096,0.117197205361567,0.231808937924939
"CD4",0.0229295454919338,0.161372457412963,0.0674100789156827,3.15713029553801,3.51165412465731,2.96750319631476,0.639126919089137
"LRRC23",0.0107032172381878,0.0311575570005052,0,0.0909802491620461,0.0687559286753337,0.136919093759436,0.0493621736110465
"BTK",0,0.00596399129705226,2.9721812768416,1.55247586919284,1.76369477907817,2.12398320907041,0.00266671808990272
"HFE",0.303394152782857,0.338227575129651,0.510499696839939,0.227456382435301,0.20766753355662,0.166308373212814,0.298786488356622
"SCMH1",0,0.110262606372225,0,0.0571842561042087,0.141826502482096,0.154938624093407,0.160086743573885
"FYN",1.02292355895042,1.67499311109807,0,0.48413691961247,0.267427595456441,0.40375574638969,1.39541177395228
"HIVEP2",0.391835628077388,0.103572294433066,0,0.142168859239691,0.276068846384684,0.978102765585247,0.764111542460081
"FMO1",0.0368695817887783,0.00431379517342182,0,0.00694692227410974,0.0568056643009186,0.00725141716630835,0.00571577234848126
"ELOA",0.302940793335438,0.371990962231413,0.463347348299893,0.63613789653556,0.210801998774211,0.601770401000977,0.217611411777703
"LYPLA2",0.901308716274798,0.575503743709402,0,0.927504340776746,0.480863602956136,0.799612460952056,0.556096794677747
"CLCN6",0.109436641447246,0.233734151150318,0.0956228510899977,0.495599257649842,0.562813697258631,0.37617862773569,0.193977394981964
"MRC2",0,0,0.200548995624889,0.00366683850377243,0,0.0593508168270713,0.0196542515142544
"NME1-NME2",0.113033324480057,0.0616509533943014,0,0.0769913835184915,0,0.188644449961813,0.0244528234004974
"SLC6A7",0,0,0,0.00472028636784287,0,0,0.000663023059432571
"TSPAN9",0,0.032320370065405,0,0.025298677986453,0,0,0.00775970655518609
"BTBD7",0.374721015803516,0.178263899810771,0.0301489342342724,0.29992691117414,0.301589024066925,0.401579331410559,0.254434433322702
"APBA3",0.0646611377596855,0.199693816931958,0.433665362271396,0.247248062343331,0.241268887122472,0.125934017331977,0.273853073430222
"MKS1",0.208029791712761,0.125727072675177,0,0.140790394004087,0,0.603084432451349,0.0774315511052673
"ABHD5",0.062235850840807,0.185444467879356,2.1936533071778,0.942168690588163,0.446549336115519,0.261461841432672,0.0771114173169072
"ANOS1",0,0,0,0,0,0,0.00425376279934033
"AKAP8L",0,0.121885659212762,0,0.146468162629175,0.0589999000231425,0.154516463216982,0.103780638688319
"MBTD1",0.0955662652850151,0.088788462446091,0,0.117462293690313,0.199078830083211,0.0785127125288311,0.205923391898742
"UTP18",0.300076331943274,0.134263014539759,0.20742282000455,0.558594159550548,0.607834227879842,0.612208926363995,0.343241544108133
"RNF216",0.801723456010222,0.999963262613784,1.00868393074382,0.845982819008901,0.431614281733831,0.897869981433216,1.0309641170542
"TTC19",1.38565008342266,1.34991687805729,1.79542948170142,1.40347564400908,2.37455932299296,1.28785780072212,1.45604252982381
"PTBP1",1.09765582252294,0.899242798698709,1.30564026399092,1.31597205367148,0.992452478408813,1.55905395432522,0.936011984823523
"DPF1",0,0,0,0.0048804622814522,0,0,0.000827834010124207
"SYT7",0,0,0,0.0114220323399727,0,0,0
"LARS2",0.305354475975037,0.173957209954871,0,0.216519870835802,0,0.14449847528809,0.249383169573707
"PIK3C2A",0.486677705310285,0.720262654284213,0.282085732980208,0.362125829324959,0.0510733286539714,0.632080158120708,0.361957405507565
"PLAUR",0,0.0347959031449988,1.1975287957625,2.436758073498,0.428168932596842,1.689919400372,0.0271903738379478
"ANLN",0,0,0,0.0019385765613236,0,0.0724828400109944,0
"WIZ",0.057713009417057,0.144443905099909,0,0.0696680428263564,0,0.141512046519079,0.0395870124166076
"RABGAP1",0.438319501467049,0.286570067180598,0.473215393044732,0.445782689944557,0.220551300048828,0.651339265076738,0.29184525403622
"DCN",0.0665684938430786,0.01861735005328,0.941255916248668,0.0323355934171943,0.027857784430186,0.0173905876122023,0.0624767192312189
"QPCTL",0.336805137805641,0.306044933643747,0.249455946412953,0.136565396226711,0.0867549101511637,0.113896522082781,0.212089706302897
"PPP5C",0.372131515294313,0.387995871457648,0.105690089139071,0.351671872301872,0.716710782051086,0.792385317777332,0.263856541264702
"CEP68",0.698312452062964,0.506420055602459,0.559295904907313,0.418520620196873,1.59782441854477,0.534845821167293,0.612732704592919
"MAP4K3",0,0.0305777591593722,0,0.0664038007488902,0,0.118150460092645,0.0286917309100563
"ZBTB32",0,0,0,0,0.0709397474924723,0.0290144179996691,0.0023852251671456
"TYROBP",3.75742980837822,2.33595467564907,1.15161327882247,4.51195665027784,1.90471981366475,3.88182072263015,0.322278650366777
"TMEM159",0.234252341091633,0.177728940197762,0.389047145843506,0.336880199009587,0.789459017912547,0.256271637584034,0.253344839448864
"BRCA1",0.0632978389039636,0.161693219808822,0,0.161642383066764,0.0875824888547262,0.12334243482665,0.136089496918627
"ERCC1",0.347570688463748,0.458963183963552,0.464074524966153,1.06706125340106,1.59353728493055,1.63995572375624,0.437401459647997
"CD22",0.157491534017026,0.173443908545565,0.149266857992519,0.0789583084746177,0.608314549922943,0.414202521506109,0.140504234707663
"SEMA3B",0,0.0622303533427259,0.0667550672184337,0.0334927357316758,0.101282038291295,0.0186919899363267,0.0338482019063589
"MBTPS2",0.10812155995518,0.149816521621765,0.0407058650797064,0.118830602546656,0.223881469170252,0.454464935158428,0.189850613072112
"PRICKLE3",0.0182092078030109,0.0477571538154115,0,0.114932131878338,0.0229648331801097,0.154484347293251,0.0227602127838779
"LTF",0,0.0103152219919448,0.105421475388787,0.251413762014105,0,0,0.00757147397946667
"EXTL3",0.43427752982825,0.421213306011038,0.754064657471397,0.386715639012386,0.28612779378891,0.328509187227801,0.28691873237541
"NR1H4",0,0,0,0,0,0,0.000551352750610661
"ELOVL5",0.674548078328371,0.638243025287669,0.334136984565041,1.48593279552756,0.548724762598674,2.253953342375,0.897642052133341
"ALOX5",0.0199480056762695,0,3.49656948176297,3.15782262875427,0.322468360265096,2.09045618301944,0.0157798285822611
"KDM5D",0,0.00427898923133282,0,0,0,0,0
"CALCOCO1",0.96787710301578,1.0960933762662,0.560095006769354,1.25206307270882,0.978475522994995,0.724716699437091,0.842415211611503
"UBR7",0.100513987243176,0.259010450002995,0.432417219335383,0.390905400610859,0.321911271413167,0.49354234965224,0.238256226882741
"MAP4K5",0.519812138751149,0.431540433079638,1.06149885329333,0.212786025882508,0.603226677576701,0.465165214318978,0.408216230591407
"EHD3",0,0.181192545180625,0.317516630346125,0.0560070987073531,0.0891123533248901,0,0.0815129864457491
"PSMC4",0.159618114121258,0.693237281226097,0.431038032878529,0.85538132035214,0.444110457102458,1.33116514118094,0.455508893285249
"MAN2B2",0.713943992741406,0.470629099835741,0.0708970915187489,0.829073424109761,0.731045625607173,0.454377382209426,0.597382584536398
"SLC7A14",0.335724662058055,0.181140160941063,0.363574740561572,0.117484288695066,0.272918689250946,0.168061283858199,0.238716864797312
"CLDN11",0.140207563526928,0.164394671929644,0.0699178576469421,0.101186817477208,0.219724239905675,0.0846653149316185,0.153170355771844
"SLC25A39",1.1206598803401,0.663422457081206,0.395350326191295,0.684186459513184,1.51373027761777,1.05998121280419,0.700906769448035
"MVP",1.02430132776499,1.25080448515872,0.812033160166307,2.14111789579717,1.59810831546783,1.65456791457377,1.15614805378624
"NUB1",1.303949364461,0.886241415079604,0.529391524466601,0.917609981590917,1.14102302392324,0.945867707854823,0.652683946288921
"PGM3",0,0.108466987597181,0.304465293884277,0.195286354154163,0.176437203089396,0.132443001395778,0.140408057538239
"RWDD2A",0.152917713858187,0.0621353619276209,0.0348505269397389,0.0514986818158849,0.191872358322144,0.169749885013229,0.0992852931087082
"CLK1",1.46561994682997,1.90258901455301,1.74484911290082,1.45696741536908,1.97516841093699,1.29864456935933,1.44610858994561
"POLR3B",0,0.0918303778830995,0.817576386711814,0.155250309879735,0,0.197618308820223,0.163356297322222
"ANGEL1",0.305141035467386,0.317640773793484,0,0.294986807411502,0.552738428115845,0.44443856101287,0.31028684599174
"RNF14",0.734193030744791,0.612307444373344,1.6450480195609,0.603788654441419,0.528003410498301,0.488359775198133,0.605659291062605
"DNASE1L1",0.224445074796677,0,0.0674100789156827,0.608328589834041,0.46699177424113,0.815285320344724,0.111680807535713
"DDX11",0.273079931735992,0.109617457427877,0.410401647741144,0.110275482631618,0.581612143913905,0.188902371808102,0.28474789939418
"HEBP1",0,0.123416591197886,0,0.889366138888442,0.383815121650696,0.883236983104756,0.0919533143977861
"GPRC5A",0.0199480056762695,0.0110542349358822,0,0.00395942132295289,0,0,0.0102441021115393
"MAMLD1",0.140704929828644,0.0891232807585534,0,0.00411967359344411,0,0,0.0265020950420483
"CD6",0.0629511252045631,0.717319189868075,0,0.0246117177031795,0,0.00892416270155656,1.23085769986784
"TACC3",0,0.21898570847004,0.751463564959439,1.06598710976772,0.556365378697713,0.386873933829759,0.414621869132325
"UFL1",0.489465735852718,0.533570465889383,0,0.556715283288349,0.89566882054011,0.383984766508404,0.563954861663483
"POLA2",0.357793223112822,0.256524585583743,0.169827342033386,0.327066204562691,0.422425643603007,0.264351117767786,0.347435165377888
"ZC3H3",0.296027045696974,0.28440401528744,0.174065766009417,0.453533666844694,0.291042240460714,0.425180875941327,0.241739938589367
"CAPN1",1.05888496339321,0.861548590850323,1.47073689374057,1.575060911708,0.739070320129395,2.2566524461696,0.761653114009548
"ACPP",0,0,0,0.734846721617331,0,1.34176332072208,0.00450671597107037
"MDH1",0.359360106289387,0.913869231860054,1.01926469802856,1.16852895966413,1.26347376306852,1.91514371335506,0.798709002821832
"SLC30A9",0.399560831487179,0.29255625383651,0.691309500824321,0.628911532878135,0.3640465259552,0.773381085772263,0.387006098233365
"MTMR11",0,0.0387413653921574,0,1.07369831185904,0,0.937068863918907,0.0152164619113948
"COX15",0.23793638125062,0.144842691878055,0.915415048599243,0.565205733228174,0.585963344573975,0.488921857193897,0.314042703122706
"CCDC88C",1.35708467289805,1.48539749865836,0.394109292463823,0.664058975181224,0.88252633412679,0.490563925943877,1.16519323233012
"YAF2",0.25079348962754,0.46914049317228,0,0.480695666918843,0.105324908097585,0.788163669799503,0.348803503791223
"ZMYND11",0.332743350416422,0.403954990366672,0,0.156335297393503,0.276814715067546,0.099564978950902,0.324622596699644
"WAS",0.213327376171947,0.144959497007918,0.0446735674684698,0.385384813228749,0.112737582127253,0.581480370540368,0.106599277640517
"DPEP1",0,0,0,0.00596985757721137,0,0,0.00162503300486384
"BID",0.603092089295387,0.486005693039996,0.237787479704077,2.08980895393754,0.735088690121969,1.87782647813621,0.380877502906967
"MATR3",2.75743535533547,2.39936261988701,0.879800303415819,2.40678120339694,3.02077275117238,2.25191811668245,2.47916419604743
"XYLT2",0.029693566262722,0.174219192025509,0.145627531138333,0.262192678840264,0.0905213594436645,0.261331898601432,0.194163322489004
"RGPD5",0.684123931452632,1.47398690752527,0.308712046254765,0.807026661192038,0.954655408859253,0.935261696969208,1.04143578173039
"NUDCD3",0.341057879850268,0.580014871790054,0,0.470868509748708,0.246709775924683,0.394519631015627,0.440449765566233
"CHDH",0.049885980784893,0.116288692393201,0.336514795368368,0.0575614663199608,0.163054895401001,0.0415859449850886,0.121533378998975
"IL20RA",0.0199480056762695,0.01081320326379,0,0,0,0,0.00786320937646402
"CLCA1",0,0,0,0,0,0,0.0010526427546063
"CLCA4",0,0,0,0,0,0,0.00043750361010835
"GLT8D1",0.266383267939091,0.600323692281195,0.297525947744196,0.357539629066213,0.894385846455892,0.253072569244786,0.38422835847816
"ATP2C1",0.0833288226276636,0.119390333586551,0.446450970389626,0.387903261443843,0.426509916782379,0.498757191394505,0.143016906042357
"IGF1",0.0669888779520988,0.0890707890404032,0.102070244875821,0.0257427908063675,0.0296175082524618,0.0603745987540797,0.0494243050346503
"SLC38A5",0.0114843584597111,0.213665940343065,0.260130275379528,0.0148244381691358,0.0507532298564911,0,0.166222816786251
"RALBP1",0.23613525275141,0.353372324654397,0.347841251980175,0.475440296419659,0.205418141682943,0.447708184781827,0.392426971809284
"RUFY3",0.191751544363797,0.219781106456797,0.0674100789156827,0.260458815310683,1.01770849227905,0.575333375679819,0.173694133617588
"CNTN1",0,0.030435600179307,0.0301489342342724,0.0150284209051488,0.0227702776590983,0,0.0267135265308457
"SLC11A1",0.260684897191823,0.250514810072615,0.452739796855233,2.71288682964648,0.125396601359049,0.387353864939589,0.200470785212678
"WWTR1",0.068479304201901,0.129293514693037,0,0.0850366435898757,0.0436317423979441,0.0406535887404492,0.111151617161326
"AGPS",0.244440376758575,0.0542352922419284,0,0.350912195555172,0,0.682444235211925,0.164075685413303
"CXorf56",0.416577409021556,0.37982691761027,0.949021751230413,0.397763724282662,0.260784796873728,0.321105951541349,0.289022685124262
"ATP1A2",0.0367470821365714,0.0143396819525577,0.0800488835031336,0.010589157202229,0.0413043101628621,0,0.040320442601837
"TTC27",0.168385028839111,0.087825431468639,0,0.162168652374552,0,0.238791076760543,0.195653470263288
"ZNF582",0,0.0274716184494343,0,0.0120906496640318,0.0937990029652913,0.0931774220968548,0.0131852609080237
"VSIG2",0,0,0,0.0186913141182491,0,0,0
"PHLDB1",0.500918707810342,0.399536999457694,0.645393168384379,0.19965663342592,0.114534862836202,0.12253118816175,0.4234174963993
"MARCO",0,0,0,0.545040626796136,0,0.0547775234046735,0.000580172764288413
"CYP24A1",0,0.00292581605150345,0,0.00173322736106304,0,0,0.0373863181552371
"PRDM11",0.186435632407665,0,0,0.0173328676208946,0,0.00993679463863373,0.0204550137390962
"SYT13",0.040675837546587,0.0394656211137772,0,0.0171217840650807,0,0.0284061306401303,0.0303805857494071
"CD74",4.2642126083374,2.83466880308821,0.791106711734425,5.98639720048964,6.8457158724467,7.29739546775818,2.43483930244236
"HGF",0,0,0.934280327775262,0.470528238771125,0,0.151535824725502,0.0099846601083472
"ZRANB1",0.133775610476732,0.0763576509470635,0.290334484793923,0.13859981307702,0.0413043101628621,0,0.0982272246399441
"NCDN",0.282747877761722,0.124690587216235,0,0.168757294738515,0,0.0946152241606461,0.135624909078753
"ADGRA2",0,0,0,0.00563416884552618,0,0.0541990242506328,0.00809296828669471
"ZFP64",0,0.201617661308735,0.0901816920800643,0.107510604658482,0.0986123045285543,0.147469525274478,0.0992485817622494
"MNAT1",0.566569786518812,0.426356696702064,0,0.0894909453873309,0.152342482407888,0.117608497017308,0.259116598722097
"SAMD4A",0.105876617133617,0.022401158479934,0.0500662380998785,0.111109363829127,0.0186217029889425,0.141539272509123,0.0208688329200487
"RUNX3",2.07128782942891,1.68753712862096,0.0674100789156827,0.215197081336324,0.235235516230265,0.177546929371984,0.797700807492475
"MRE11",0.670425496995449,0.862138840746372,1.08528839458119,0.677425099178131,0.966337968905767,0.986686329308309,0.619256067935478
"PLEKHB1",0.066541850566864,0.108821671059791,0,0.0224375828452732,0,0,0.255985018651228
"SERPINB1",0.447125187143683,0.81046875138232,2.09001062133095,2.8139070610267,0.997248768806458,2.52025552093983,0.840076365503105
"CYP3A43",0,0.0404729579991483,0.0301489342342724,0.0101748793761923,0,0,0.0273620955041937
"SLC7A9",0,0,0,0,0,0,0.00413596630096436
"SPAST",1.59353073406965,1.39671106731638,0.307358059016141,0.488578000562902,1.12435194849968,0.471407290352018,0.810198807630789
"NRXN3",0.121779498877004,0.223058150803789,0.186647355556488,0.108735369784491,0.248264620701472,0.0718351437857277,0.167558596726205
"OSBPL5",0.72960143070668,0.915850614613675,0,0.453668957263787,0,0.539545281937248,0.392493458494947
"AQR",0.760108032263815,0.45431720164228,0.936179827560078,0.708652648033563,0.460698199272156,1.02580337383245,0.629905731392068
"CPS1",0.294092569500208,0.257144463506151,0.304839313030243,0.0938377573808528,0.164989213148753,0.0496492111369183,0.184815866963283
"C8B",0.0155187305063009,0,0,0,0,0,0.00228266550882443
"FHL1",0.481645556166768,0.0457062366160941,0.307907949794422,0.0159062939400999,0.497461366653442,0.25396698399594,0.122324758969449
"RTFDC1",1.27199212834239,0.922741432139214,1.88499316302213,1.845500024024,1.30510087807973,2.33607717564231,0.867666539308187
"GABRA1",0,0.0107170368762726,0,0,0,0,0
"NLRP2",0.617568500339985,0.118024846340748,0,0.0169181576611833,0.506455413500468,0,0.0901431360357517
"SLC45A4",0,0.00421266067535319,0.425858887759122,0.0165965183181052,0,0,0.0273516514011332
"RNF10",1.46428740490228,1.15634072461027,1.64739010008899,1.57842458580962,1.42247199813525,1.46191705528059,1.0322140547749
"ZNF839",0.281822697259486,0.0886190530467541,0.254631167108362,0.0789279073291684,0.099219024181366,0.0568094324124487,0.148649062518332
